epoch,train_mse,val_mse
1,0.7157031256819719,0.5201329588890076
2,0.42223951909045154,0.38912472128868103
3,0.36759918450194573,0.373738557100296
4,0.3447916504475813,0.370633065700531
5,0.33030228193151356,0.3461412787437439
6,0.31726040419974627,0.3464796543121338
7,0.3096291861713024,0.34498029947280884
8,0.3063503870323207,0.33361726999282837
9,0.3048709855003884,0.3390408158302307
10,0.3018797959416756,0.3532322645187378
11,0.29934396013901465,0.3308870196342468
12,0.2925286125446836,0.37950488924980164
13,0.29641920050892945,0.3306485116481781
14,0.29141770153514646,0.3336242139339447
15,0.2878070110030775,0.3498935103416443
16,0.2869088775851428,0.33660751581192017
17,0.2852301717312438,0.3463355600833893
