base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
11424,0.1003082,0.056663614,0.1439528,0.0818526,0.18596931,0.28535724,0.07133931
11425,0.077711746,0.07435622,0.08106727,0.08018756,0.0,0.08018756,0.02004689
11426,0.09372511,0.0947881,0.092662126,0.04886527,0.28341177,0.4641658,0.11604145
11427,0.093109526,0.09452134,0.091697715,0.0453236,0.38551497,0.49753729,0.12438432
11428,0.56817204,0.0875392,1.0488049,0.64418745,0.0,0.64418745,0.16104686
11429,0.9319177,0.09592166,1.7679138,1.1705914,0.0,1.1705914,0.29264784
11430,0.14015038,0.12294611,0.15735467,0.08875346,0.20597307,0.26761746,0.066904366
11431,0.21278296,0.13532528,0.29024065,0.06905378,0.2447809,0.25356597,0.06339149
11432,0.616401,0.1402881,1.0925139,0.51484823,0.0,0.51484823,0.12871206
11433,0.15177605,0.14468457,0.15886752,0.16548602,0.0,0.16548602,0.041371506
11434,0.116381824,0.12328445,0.10947921,0.05684636,0.0,0.05684636,0.01421159
11435,0.11238409,0.07782084,0.14694734,0.22496699,0.0,0.22496699,0.056241747
11436,0.54786474,0.045983624,1.0497459,0.75096816,0.0,0.75096816,0.18774204
11437,0.25210622,0.039890442,0.464322,0.65895087,0.0,0.65895087,0.16473772
11438,0.061931465,0.045496147,0.078366786,0.06336922,0.51424575,0.63676566,0.15919141
11439,0.093727954,0.049088735,0.13836718,0.043024767,0.0,0.043024767,0.010756192
11440,0.08825618,0.045808,0.13070436,0.047152985,0.23300023,0.39493278,0.098733194
11441,0.099323325,0.04624304,0.15240361,0.06815001,0.011015027,0.089006566,0.022251641
11442,0.07472239,0.050300654,0.09914412,0.04390238,0.24744467,0.36645815,0.09161454
11443,0.0787613,0.050661366,0.10686123,0.037758037,0.0,0.037758037,0.009439509
11444,0.39497498,0.05411521,0.7358348,1.0529885,0.0,1.0529885,0.26324713
11445,0.15173917,0.047709495,0.2557688,0.12806688,0.0,0.12806688,0.03201672
11446,0.4201057,0.03798673,0.80222464,0.5536609,0.0,0.5536609,0.13841523
11447,0.035694666,0.029533455,0.041855875,0.050815355,0.0,0.050815355,0.012703839
11448,0.75528646,0.032706246,1.4778666,1.1808769,0.0,1.1808769,0.2952192
11449,0.10747892,0.04569873,0.16925912,0.08983513,0.022090858,0.13180041,0.032950103
11450,0.2026919,0.05966955,0.34571424,0.20701618,0.0,0.20701618,0.051754046
11451,0.055031743,0.055907097,0.05415639,0.016633421,0.11325786,0.15489784,0.03872446
11452,0.059902985,0.051223386,0.06858259,0.025088482,0.19867046,0.28224784,0.07056196
11453,0.060549628,0.047275003,0.07382425,0.049435634,0.034625385,0.060838897,0.015209724
11454,0.058150697,0.04358914,0.072712265,0.021851586,0.5481875,0.59930795,0.14982699
11455,0.32132104,0.03837901,0.6042631,0.4617387,0.0,0.4617387,0.11543468
11456,0.12788741,0.04520161,0.2105732,0.09517566,0.007699315,0.120045744,0.030011436
11457,0.3839635,0.04771847,0.7202086,0.5719064,0.0,0.5719064,0.1429766
11458,0.085120976,0.0525932,0.11764876,0.043206453,0.0,0.043206453,0.010801613
11459,0.084492825,0.053270206,0.115715444,0.07819592,0.023211865,0.10399109,0.025997773
11460,0.12558098,0.05578786,0.19537412,0.072323225,0.0,0.072323225,0.018080806
11461,0.21821432,0.06581551,0.3706131,0.15873146,0.34314433,0.7316639,0.18291597
11462,0.14781763,0.064523004,0.23111224,0.28139096,0.0,0.28139096,0.07034774
11463,0.079951085,0.046170563,0.1137316,0.06388998,0.024658576,0.07414643,0.018536607
11464,0.054377425,0.042530116,0.06622474,0.059394088,0.027812382,0.090250164,0.022562541
11465,0.16207783,0.04314993,0.28100574,0.15114278,0.011392205,0.18916059,0.047290146
11466,0.047623154,0.04425943,0.050986875,0.02267082,0.08164601,0.15229906,0.038074765
11467,0.07160947,0.043192644,0.10002629,0.081141435,0.31696334,0.64497083,0.16124271
11468,0.06249545,0.043474525,0.08151638,0.06185474,0.0,0.06185474,0.015463685
11469,0.5357266,0.04151578,1.0299374,0.9526183,0.0,0.9526183,0.23815458
