epoch,train_mse,val_mse
1,1.2316575043201448,0.21302418410778046
2,1.172890577316284,0.1589820832014084
3,1.1321456147034963,0.14245623350143433
4,1.1141278165181479,0.13926562666893005
5,1.0980650177001954,0.1409987211227417
6,1.0808283602396647,0.14160455763339996
7,1.065514455795288,0.1415954828262329
8,1.0523942147890726,0.13613687455654144
9,1.0427975083986918,0.13586030900478363
10,1.0340784084002177,0.13476067781448364
11,1.0311149665514627,0.13178814947605133
12,1.0273287274042766,0.1352323591709137
13,1.025029333114624,0.13519591093063354
14,1.024857546011607,0.13100159168243408
15,1.022621438185374,0.13500599563121796
16,1.0222455064455669,0.13204993307590485
17,1.0222187628746033,0.13425225019454956
18,1.0211268121401469,0.12992803752422333
