base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
42061,0.5705345,0.0019577967,1.1391112,1.1883227,0.0,1.1883227,0.29708067
42063,0.23261236,0.0019664515,0.46325827,0.48071012,0.0,0.48071012,0.12017753
42066,0.0039039513,0.0015422199,0.0062656826,0.0073236935,0.3987824,0.35352373,0.08838093
42068,0.04464357,0.0016930808,0.08759406,0.0854068,0.0,0.0854068,0.0213517
42071,0.027006408,0.0015809551,0.052431863,0.044121806,0.49634194,0.3897539,0.09743848
42074,0.0369146,0.0011228872,0.07270631,0.06716252,0.96233493,1.1683743,0.29209358
42076,0.23592371,0.0013042372,0.47054318,0.45423254,0.0,0.45423254,0.113558136
42079,0.02674176,0.0011158794,0.052367643,0.05246891,0.046747405,0.06588754,0.016471885
42081,0.06783789,0.0018912392,0.13378453,0.14976744,0.0,0.14976744,0.03744186
42084,0.025930628,0.0013187885,0.05054247,0.05748299,1.0649539,1.2641,0.316025
42087,0.019622598,0.0013291533,0.037916042,0.035435848,0.35941398,0.270824,0.067706
42089,0.090625405,0.0020975538,0.17915326,0.19809334,0.0,0.19809334,0.049523335
42092,0.023435079,0.0007279278,0.04614223,0.042811062,0.63380235,0.55999136,0.13999784
42094,0.04050501,0.00070886494,0.08030116,0.07906027,1.08596,1.3679619,0.34199047
42097,0.065417774,0.0027667538,0.12806879,0.13975433,0.0,0.13975433,0.03493858
42100,0.007448278,0.0010525003,0.013844055,0.010953832,0.3266989,0.27819547,0.06954887
42102,0.3099797,0.0021212134,0.6178382,0.68420106,0.0,0.68420106,0.17105027
42105,0.37228307,0.0023015176,0.74226457,0.67010707,0.0,0.67010707,0.16752677
42108,0.004778558,0.0016269599,0.007930156,0.0060128584,0.21768141,0.20355952,0.05088988
42110,0.0043781814,0.0021404189,0.006615944,0.008362292,0.50577986,0.4961765,0.12404413
42113,0.004413966,0.0020013663,0.006826566,0.007917404,0.4492189,0.42313445,0.10578361
42115,0.050130736,0.004416569,0.0958449,0.07541796,0.0,0.07541796,0.01885449
42118,0.3923554,0.004228275,0.78048253,0.67473596,0.0,0.67473596,0.16868399
42121,0.021551734,0.0028417867,0.040261682,0.037947286,0.46271157,0.34660006,0.086650014
42123,0.45358387,0.0034573835,0.90371037,0.8276593,0.0,0.8276593,0.20691483
42126,0.011435001,0.0019503763,0.020919627,0.01691051,0.018898604,0.03763343,0.009408358
42128,0.24765295,0.0029644184,0.4923415,0.43490314,0.0,0.43490314,0.108725786
42131,0.019933928,0.0013598868,0.03850797,0.03466976,0.43228218,0.37561592,0.09390398
42134,0.017545177,0.0011194756,0.033970878,0.040503677,0.4397415,0.34497687,0.08624422
42136,0.52348024,0.0021914092,1.0447692,1.126213,0.0,1.126213,0.28155324
42139,0.0042613074,0.0006158931,0.007906722,0.0054346793,0.22820288,0.22950774,0.057376936
42141,0.018529585,0.001109603,0.03594957,0.03739147,0.49317154,0.40385243,0.10096311
42144,0.13020563,0.0019176035,0.25849366,0.2979898,0.0,0.2979898,0.07449745
42147,0.18061846,0.0009481569,0.36028877,0.33481956,0.0,0.33481956,0.08370489
42149,0.036642443,0.0004972265,0.07278766,0.07103256,0.0,0.07103256,0.01775814
42152,0.022918103,0.0006818721,0.045154333,0.042377178,0.4862791,0.3425916,0.0856479
42155,0.04128094,0.00092505524,0.08163682,0.07974927,0.03312623,0.11748523,0.029371308
42157,0.01915553,0.00088652136,0.03742454,0.040659353,0.9779151,0.872658,0.2181645
42160,0.022078441,0.00091819745,0.043238685,0.039778594,0.004215275,0.047234077,0.011808519
42162,0.020736681,0.00096206303,0.0405113,0.042684406,1.0061728,0.91689533,0.22922383
42165,0.039485317,0.0013593851,0.07761125,0.08021888,0.06881673,0.05815977,0.014539942
42168,0.05228847,0.0010450239,0.103531905,0.10176847,0.10995581,0.09122616,0.02280654
42170,0.004872137,0.0013001721,0.008444102,0.012507153,0.28137866,0.2000432,0.0500108
42173,0.24180697,0.0009254844,0.48268843,0.4857764,0.0,0.4857764,0.1214441
42175,0.00322943,0.0011657624,0.0052930973,0.0072352686,0.50893843,0.510958,0.1277395
42178,0.039802063,0.0012590678,0.07834506,0.0864774,0.0,0.0864774,0.02161935
42181,0.039180443,0.0010828163,0.07727807,0.07794575,1.1408947,1.3533989,0.33834973
42183,0.018426156,0.0015861308,0.03526618,0.043443646,0.0,0.043443646,0.010860912
42186,0.031845283,0.001106537,0.06258403,0.05650701,0.7782112,0.8096137,0.20240343
42188,0.022138229,0.0012702626,0.043006193,0.036873955,0.031249447,0.027368004,0.006842001
42191,0.0028777244,0.0005450299,0.0052104187,0.0045995857,0.42731416,0.4637936,0.1159484
42194,0.003171629,0.00095716695,0.0053860913,0.005167131,0.38641807,0.3793515,0.094837874
42196,0.04132017,0.00071976165,0.08192058,0.08291942,0.85293454,1.0540525,0.26351312
42199,0.025236785,0.0011496964,0.049323875,0.051529747,0.7247837,0.690152,0.172538
42202,0.5130332,0.002713301,1.0233532,0.9512331,0.0,0.9512331,0.23780827
42204,0.1584529,0.0032201007,0.3136857,0.2635609,0.0,0.2635609,0.06589022
42207,0.11960896,0.0030909348,0.23612697,0.27953616,0.0,0.27953616,0.06988404
42209,0.5824724,0.004028926,1.1609157,1.055854,0.0,1.055854,0.2639635
42212,0.023284031,0.0015995802,0.044968482,0.036339823,0.7581272,0.6464371,0.16160928
42215,0.03283987,0.00299272,0.06268702,0.068377,0.0,0.068377,0.01709425
42217,0.039788455,0.0011523851,0.07842452,0.071078986,0.018789066,0.11339215,0.028348038
42220,0.17885603,0.0035713231,0.35414076,0.30164114,0.0,0.30164114,0.075410284
42222,0.13315938,0.00317068,0.26314807,0.22823985,0.0,0.22823985,0.057059962
42225,0.23085205,0.0019306556,0.45977342,0.42173657,0.0,0.42173657,0.10543414
