epoch,train_mse,val_mse
1,0.9834894267717997,0.3773553967475891
2,0.4718743346532186,0.1960156261920929
3,0.2512295059363047,0.1598220020532608
4,0.20411515621344248,0.1405489593744278
5,0.18251484231154125,0.1284651905298233
6,0.16562555058797201,0.11826298385858536
7,0.15687096305688222,0.10766778886318207
8,0.15150662879149118,0.10522298514842987
9,0.14580923040707905,0.10316900908946991
10,0.14115951800346374,0.10002746433019638
11,0.13855725713570913,0.10038456320762634
12,0.13849729772408803,0.09604205191135406
13,0.13423525299628575,0.09422558546066284
14,0.13292599326372145,0.09522021561861038
15,0.13193725085258484,0.09565429389476776
16,0.13161865784724552,0.08953771740198135
17,0.12891372442245483,0.08862674236297607
18,0.12724854683876038,0.0925196036696434
