epoch,train_mse,val_mse
1,1.131181110897238,1.158963918685913
2,0.8055385834106342,0.783841073513031
3,0.564838423741218,0.5490702986717224
4,0.46097969977456954,0.4906146228313446
5,0.4266423520844058,0.4343770444393158
6,0.4045204697702605,0.4172569513320923
7,0.39109757701692277,0.4058345556259155
8,0.3791316580496916,0.40173205733299255
9,0.3683162396889436,0.38700544834136963
10,0.3566208416956503,0.3994256258010864
11,0.3472164462608534,0.38063696026802063
12,0.34317202911403477,0.3761571943759918
13,0.33295369974176253,0.38758930563926697
14,0.3275814726446095,0.3630792200565338
15,0.3225506351415695,0.36135393381118774
16,0.3173596759137493,0.35215094685554504
17,0.31433415355054795,0.3622554540634155
18,0.3119991490094249,0.35505110025405884
