epoch,train_mse,val_mse
1,1.1121104857126871,0.047359537333250046
2,1.006457579612732,0.034618958830833435
3,0.9602792886098226,0.031057246029376984
4,0.9377545402844747,0.0312599278986454
5,0.9293035554885865,0.027783406898379326
6,0.9297751146157582,0.02614850178360939
7,0.9225202427705129,0.02422495000064373
8,0.9220038395325343,0.022994548082351685
9,0.9183927869796753,0.0271302442997694
10,0.9159819462696711,0.027764806523919106
11,0.9163411626021067,0.024035869166254997
12,0.9186006148258845,0.02447061985731125
