epoch,train_mse,val_mse
1,1.071599495569865,0.4330774247646332
2,0.5703271316687266,0.2664377987384796
3,0.32637560574213664,0.23836633563041687
4,0.28484742585817974,0.23178265988826752
5,0.2734448355038961,0.22327034175395966
6,0.2677782130241394,0.2214633822441101
7,0.2579374761581421,0.20969901978969574
8,0.2520776576201121,0.20634260773658752
9,0.24862322076161703,0.20046406984329224
10,0.24255596741040547,0.19759158790111542
11,0.23886895155906676,0.19857385754585266
12,0.2352685227394104,0.19934198260307312
13,0.23432972558339438,0.20050016045570374
14,0.23422817766666412,0.19163846969604492
15,0.22906613294283548,0.19049984216690063
16,0.2271769285996755,0.19274015724658966
17,0.23004537336031597,0.18753190338611603
18,0.22467867255210877,0.1863907426595688
