epoch,train_mse,val_mse
1,0.31646252834796906,0.12178356945514679
2,0.14231093621253968,0.09003448486328125
3,0.12070443312327067,0.08291350305080414
4,0.11322460824251175,0.07817359268665314
5,0.11295676461855571,0.07727420330047607
6,0.10878415930271149,0.07307996600866318
7,0.10391537227233251,0.07170198857784271
8,0.10109502202272415,0.07208213955163956
9,0.09963655100266139,0.07266385853290558
10,0.09882876390218735,0.0700121819972992
11,0.099009565671285,0.06847300380468369
12,0.09696661879618963,0.0687251165509224
13,0.09715503058830897,0.06815733015537262
14,0.09351371709505717,0.06731890887022018
15,0.09276835360129675,0.06555888056755066
16,0.09081023345390955,0.06610241532325745
17,0.09069279376665751,0.06569300591945648
18,0.08934449509779613,0.06548083573579788
