case,dataset,seq_len,pred_len,features,train_reversed,test_reversed,channels,train_windows,test_windows,mse,mae,dlinear_mse,dlinear_mae,mse_ratio_vs_dlinear,mae_ratio_vs_dlinear,seconds,checkpoint
NR,ETTm1,336,96,M,False,True,7,34129,11425,0.3034963238073767,0.3470235986254055,0.299,0.343,1.0150378722654738,1.0117306082373336,1.3698477919679135,checkpoints/long_input/revin_ols_NR_ETTm1_s336_p96_M.npz
NR,ETTm1,336,192,M,False,True,7,34033,11329,0.3373686006265573,0.36639593268799636,0.335,0.365,1.0070704496315144,1.0038244731177983,1.700577416922897,checkpoints/long_input/revin_ols_NR_ETTm1_s336_p192_M.npz
NR,ETTm1,336,336,M,False,True,7,33889,11185,0.37456881554338467,0.38631128640866824,0.369,0.386,1.0150916410389828,1.0008064414732338,2.5794065000955015,checkpoints/long_input/revin_ols_NR_ETTm1_s336_p336_M.npz
NR,ETTm1,336,720,M,False,True,7,33505,10801,0.43492289896267583,0.4194309761413059,0.425,0.421,1.0233479975592372,0.9962731024734108,2.376302625052631,checkpoints/long_input/revin_ols_NR_ETTm1_s336_p720_M.npz
RN,ETTm1,336,96,M,True,False,7,34129,11425,0.309346284950528,0.34975166044750167,0.299,0.343,1.0346029597007627,1.0196841412463604,1.582020916044712,checkpoints/long_input/revin_ols_RN_ETTm1_s336_p96_M.npz
RN,ETTm1,336,192,M,True,False,7,34033,11329,0.3417555895685054,0.36875523888175427,0.335,0.365,1.0201659390104638,1.0102883257034363,1.7128647088538855,checkpoints/long_input/revin_ols_RN_ETTm1_s336_p192_M.npz
RN,ETTm1,336,336,M,True,False,7,33889,11185,0.37378362094822287,0.38714623558308425,0.369,0.386,1.012963742407108,1.0029695222359696,1.9070509581360966,checkpoints/long_input/revin_ols_RN_ETTm1_s336_p336_M.npz
RN,ETTm1,336,720,M,True,False,7,33505,10801,0.4274981888443663,0.41759659090988754,0.425,0.421,1.005878091398509,0.9919158928975952,3.2613429999910295,checkpoints/long_input/revin_ols_RN_ETTm1_s336_p720_M.npz
RR,ETTm1,336,96,M,True,True,7,34129,11425,0.30513170576580606,0.34845982553975424,0.299,0.343,1.020507377143164,1.0159178587164845,2.7051633330993354,checkpoints/long_input/revin_ols_RR_ETTm1_s336_p96_M.npz
RR,ETTm1,336,192,M,True,True,7,34033,11329,0.33749118485014656,0.3668185603892029,0.335,0.365,1.0074363726870046,1.0049823572306928,2.0406767500098795,checkpoints/long_input/revin_ols_RR_ETTm1_s336_p192_M.npz
RR,ETTm1,336,336,M,True,True,7,33889,11185,0.3731526794707091,0.3861171512648366,0.369,0.386,1.0112538739043608,1.0003035006861052,1.9708433339837939,checkpoints/long_input/revin_ols_RR_ETTm1_s336_p336_M.npz
RR,ETTm1,336,720,M,True,True,7,33505,10801,0.4301485796807042,0.418681281407654,0.425,0.421,1.0121143051310688,0.9944923548875392,2.908547041937709,checkpoints/long_input/revin_ols_RR_ETTm1_s336_p720_M.npz
NN,ETTm2,336,96,M,False,False,7,34129,11425,0.17004014947419868,0.25676028211421636,0.167,0.26,1.0182044878694532,0.9875395465931398,1.2971727920230478,checkpoints/long_input/revin_ols_NN_ETTm2_s336_p96_M.npz
NN,ETTm2,336,192,M,False,False,7,34033,11329,0.24317478099068085,0.3080769872349516,0.224,0.303,1.0856017008512537,1.0167557334486852,1.4833287498913705,checkpoints/long_input/revin_ols_NN_ETTm2_s336_p192_M.npz
NN,ETTm2,336,336,M,False,False,7,33889,11185,0.3347296713184887,0.36985167300125477,0.281,0.342,1.1912087947277177,1.081437640354546,1.598331208806485,checkpoints/long_input/revin_ols_NN_ETTm2_s336_p336_M.npz
NN,ETTm2,336,720,M,False,False,7,33505,10801,0.7217528337675582,0.5670422880621491,0.397,0.421,1.8180172135202977,1.3468937958720881,2.111913167173043,checkpoints/long_input/revin_ols_NN_ETTm2_s336_p720_M.npz
NR,ETTm2,336,96,M,False,True,7,34129,11425,0.17202594884221112,0.26168408043280317,0.167,0.26,1.0300955020491682,1.0064772324338582,1.315637666033581,checkpoints/long_input/revin_ols_NR_ETTm2_s336_p96_M.npz
NR,ETTm2,336,192,M,False,True,7,34033,11329,0.24546078311956077,0.31521947529138744,0.224,0.303,1.0958070674980391,1.0403283012917077,1.425882542040199,checkpoints/long_input/revin_ols_NR_ETTm2_s336_p192_M.npz
NR,ETTm2,336,336,M,False,True,7,33889,11185,0.3374986358246884,0.37508706065703923,0.281,0.342,1.2010627609419515,1.0967457913948515,1.633087292080745,checkpoints/long_input/revin_ols_NR_ETTm2_s336_p336_M.npz
NR,ETTm2,336,720,M,False,True,7,33505,10801,0.75737611383342,0.5748273294394823,0.397,0.421,1.9077483975652896,1.3653855806163477,2.195359541103244,checkpoints/long_input/revin_ols_NR_ETTm2_s336_p720_M.npz
RN,ETTm2,336,96,M,True,False,7,34129,11425,0.16925857821823118,0.2554471123512334,0.167,0.26,1.0135244204684501,0.98248889365859,2.2983445001300424,checkpoints/long_input/revin_ols_RN_ETTm2_s336_p96_M.npz
RN,ETTm2,336,192,M,True,False,7,34033,11329,0.24295895607576792,0.3088490661258626,0.224,0.303,1.084638196766821,1.0193038486002066,2.4254030829761177,checkpoints/long_input/revin_ols_RN_ETTm2_s336_p192_M.npz
RN,ETTm2,336,336,M,True,False,7,33889,11185,0.31599199194273675,0.3560910356616031,0.281,0.342,1.1245266617179244,1.041201858659658,2.479430666891858,checkpoints/long_input/revin_ols_RN_ETTm2_s336_p336_M.npz
RN,ETTm2,336,720,M,True,False,7,33505,10801,0.48348130898646796,0.44977193152659317,0.397,0.421,1.217837050343748,1.0683418801106725,3.28907383303158,checkpoints/long_input/revin_ols_RN_ETTm2_s336_p720_M.npz
RR,ETTm2,336,96,M,True,True,7,34129,11425,0.17035869993534933,0.2594843513719647,0.167,0.26,1.0201119756607744,0.9980167360460179,1.5843387912027538,checkpoints/long_input/revin_ols_RR_ETTm2_s336_p96_M.npz
RR,ETTm2,336,192,M,True,True,7,34033,11329,0.24259570220328217,0.3100408640946643,0.224,0.303,1.083016527693224,1.0232371752299152,2.8933973328676075,checkpoints/long_input/revin_ols_RR_ETTm2_s336_p192_M.npz
RR,ETTm2,336,336,M,True,True,7,33889,11185,0.31386704093707135,0.35659055130285755,0.281,0.342,1.1169645584949157,1.0426624307101098,2.5251416249666363,checkpoints/long_input/revin_ols_RR_ETTm2_s336_p336_M.npz
RR,ETTm2,336,720,M,True,True,7,33505,10801,0.4695270289966081,0.4522394033944342,0.397,0.421,1.1826877304700456,1.0742028584190837,2.85743995802477,checkpoints/long_input/revin_ols_RR_ETTm2_s336_p720_M.npz
NN,electricity,336,96,M,False,False,321,17981,5165,0.14080513318430568,0.23697262861668408,0.141,0.237,0.9986179658461397,0.9998845089311565,14.164397916058078,checkpoints/long_input/revin_ols_NN_electricity_s336_p96_M.npz
NN,electricity,336,192,M,False,False,321,17885,5069,0.15508856896291107,0.2493670339541525,0.154,0.248,1.0070686296292926,1.0055122336860989,17.079939167015254,checkpoints/long_input/revin_ols_NN_electricity_s336_p192_M.npz
NN,electricity,336,336,M,False,False,321,17741,4925,0.17175847352964366,0.26628406702761087,0.171,0.265,1.0044355177172144,1.0048455359532484,19.962995833018795,checkpoints/long_input/revin_ols_NN_electricity_s336_p336_M.npz
NN,electricity,336,720,M,False,False,321,17357,4541,0.21200734497447044,0.3004818373295464,0.21,0.297,1.0095587855927164,1.011723358011941,31.54923616698943,checkpoints/long_input/revin_ols_NN_electricity_s336_p720_M.npz
NR,electricity,336,96,M,False,True,321,17981,5165,0.13022120004877266,0.23341588541067526,0.141,0.237,0.9235546102749835,0.9848771536315413,16.241045583970845,checkpoints/long_input/revin_ols_NR_electricity_s336_p96_M.npz
NR,electricity,336,192,M,False,True,321,17885,5069,0.14640022785741053,0.24796455627444522,0.154,0.248,0.9506508302429255,0.9998570817517952,25.97180208307691,checkpoints/long_input/revin_ols_NR_electricity_s336_p192_M.npz
NR,electricity,336,336,M,False,True,321,17741,4925,0.16638592385883047,0.2667433966872369,0.171,0.265,0.9730170985896518,1.0065788554235353,36.288971666945145,checkpoints/long_input/revin_ols_NR_electricity_s336_p336_M.npz
NR,electricity,336,720,M,False,True,321,17357,4541,0.21100584088201355,0.30254878014239517,0.21,0.297,1.0047897184857788,1.018682761422206,38.2373370830901,checkpoints/long_input/revin_ols_NR_electricity_s336_p720_M.npz
RN,electricity,336,96,M,True,False,321,17981,5165,0.14184782649107727,0.2392781032819211,0.141,0.237,1.0060129538374276,1.0096122501346882,13.753798125078902,checkpoints/long_input/revin_ols_RN_electricity_s336_p96_M.npz
RN,electricity,336,192,M,True,False,321,17885,5069,0.15776637098789653,0.2552040114068155,0.154,0.248,1.0244569544668607,1.029048433091998,16.444795916089788,checkpoints/long_input/revin_ols_RN_electricity_s336_p192_M.npz
RN,electricity,336,336,M,True,False,321,17741,4925,0.17827427844863358,0.2784176450084073,0.171,0.265,1.0425396400504887,1.0506326226732352,22.496286208974198,checkpoints/long_input/revin_ols_RN_electricity_s336_p336_M.npz
RN,electricity,336,720,M,True,False,321,17357,4541,0.2388566768121878,0.33565536195871876,0.21,0.297,1.137412746724704,1.13015273386774,33.789372249972075,checkpoints/long_input/revin_ols_RN_electricity_s336_p720_M.npz
RR,electricity,336,96,M,True,True,321,17981,5165,0.1314998665986892,0.23581059686049785,0.141,0.237,0.9326231673665901,0.9949814213523116,13.8473229999654,checkpoints/long_input/revin_ols_RR_electricity_s336_p96_M.npz
RR,electricity,336,192,M,True,True,321,17885,5069,0.1498358602037518,0.2540593338762516,0.154,0.248,0.9729601311931936,1.0244327978881114,18.46382937510498,checkpoints/long_input/revin_ols_RR_electricity_s336_p192_M.npz
RR,electricity,336,336,M,True,True,321,17741,4925,0.17540759615669144,0.28041568714012327,0.171,0.265,1.0257754161210024,1.058172404302352,21.515446125064045,checkpoints/long_input/revin_ols_RR_electricity_s336_p336_M.npz
RR,electricity,336,720,M,True,True,321,17357,4541,0.24097161745667833,0.337722084583433,0.21,0.297,1.1474838926508493,1.1371113959038148,33.90416012494825,checkpoints/long_input/revin_ols_RR_electricity_s336_p720_M.npz
NN,exchange_rate,336,96,M,False,False,8,4880,1422,0.08769569714994262,0.2055071178600564,0.089,0.208,0.9853449117971081,0.9880149897118097,0.23471312504261732,checkpoints/long_input/revin_ols_NN_exchange_rate_s336_p96_M.npz
NN,exchange_rate,336,192,M,False,False,8,4784,1326,0.18397113814657073,0.3025756807766551,0.18,0.3,1.0220618785920597,1.0085856025888504,0.2758220839314163,checkpoints/long_input/revin_ols_NN_exchange_rate_s336_p192_M.npz
NN,exchange_rate,336,336,M,False,False,8,4640,1182,0.3463177717456161,0.42383688262827207,0.331,0.415,1.0462772560290516,1.0212936930801737,0.2961567922029644,checkpoints/long_input/revin_ols_NN_exchange_rate_s336_p336_M.npz
NN,exchange_rate,336,720,M,False,False,8,4256,798,1.189398575180915,0.7959500069355278,1.033,0.78,1.1514022993038868,1.02044872684042,0.37183129182085395,checkpoints/long_input/revin_ols_NN_exchange_rate_s336_p720_M.npz
NR,exchange_rate,336,96,M,False,True,8,4880,1422,0.09019385742000131,0.21383490937885016,0.089,0.208,1.0134141283146216,1.0280524489367797,0.2277172920294106,checkpoints/long_input/revin_ols_NR_exchange_rate_s336_p96_M.npz
NR,exchange_rate,336,192,M,False,True,8,4784,1326,0.1843226309964779,0.30784173234171397,0.18,0.3,1.0240146166470994,1.0261391078057134,0.24037958378903568,checkpoints/long_input/revin_ols_NR_exchange_rate_s336_p192_M.npz
NR,exchange_rate,336,336,M,False,True,8,4640,1182,0.3331138855551483,0.4164042810084918,0.331,0.415,1.0063863611938015,1.0033838096590164,0.26463075005449355,checkpoints/long_input/revin_ols_NR_exchange_rate_s336_p336_M.npz
NR,exchange_rate,336,720,M,False,True,8,4256,798,0.6954682536533637,0.618150265691198,1.033,0.78,0.6732509715908652,0.7925003406297411,0.32972770812921226,checkpoints/long_input/revin_ols_NR_exchange_rate_s336_p720_M.npz
RN,exchange_rate,336,96,M,True,False,8,4880,1422,0.083310760508161,0.19991378898598058,0.089,0.208,0.936075960765854,0.961123985509522,0.22427091700956225,checkpoints/long_input/revin_ols_RN_exchange_rate_s336_p96_M.npz
RN,exchange_rate,336,192,M,True,False,8,4784,1326,0.16754602370061167,0.2887706508885879,0.18,0.3,0.930811242781176,0.962568836295293,0.2531667498406023,checkpoints/long_input/revin_ols_RN_exchange_rate_s336_p192_M.npz
RN,exchange_rate,336,336,M,True,False,8,4640,1182,0.2972885596688311,0.39250851222560457,0.331,0.415,0.8981527482442027,0.9458036439171195,0.2753604999743402,checkpoints/long_input/revin_ols_RN_exchange_rate_s336_p336_M.npz
RN,exchange_rate,336,720,M,True,False,8,4256,798,1.5503736707690228,0.8414376030313672,1.033,0.78,1.5008457606670116,1.078766157732522,0.34844266693107784,checkpoints/long_input/revin_ols_RN_exchange_rate_s336_p720_M.npz
RR,exchange_rate,336,96,M,True,True,8,4880,1422,0.08772345807673607,0.2054834217129505,0.089,0.208,0.9856568323228772,0.9879010659276467,0.23527695890516043,checkpoints/long_input/revin_ols_RR_exchange_rate_s336_p96_M.npz
RR,exchange_rate,336,192,M,True,True,8,4784,1326,0.17431964948416975,0.29185800711270427,0.18,0.3,0.9684424971342764,0.9728600237090143,0.2600099160335958,checkpoints/long_input/revin_ols_RR_exchange_rate_s336_p192_M.npz
RR,exchange_rate,336,336,M,True,True,8,4640,1182,0.35896967951652786,0.41452182053369097,0.331,0.415,1.0845005423460057,0.998847760322147,0.2863567089661956,checkpoints/long_input/revin_ols_RR_exchange_rate_s336_p336_M.npz
RR,exchange_rate,336,720,M,True,True,8,4256,798,0.9359139711464993,0.7023280011865068,1.033,0.78,0.9060154609356238,0.9004205143416754,0.3655364168807864,checkpoints/long_input/revin_ols_RR_exchange_rate_s336_p720_M.npz
NN,traffic,336,96,M,False,False,862,11849,3413,0.4120417467143909,0.2791112579309976,0.41,0.279,1.0049798700350998,1.000398773946228,31.405130041996017,checkpoints/long_input/revin_ols_NN_traffic_s336_p96_M.npz
NN,traffic,336,192,M,False,False,862,11753,3317,0.42607145180574574,0.28421856286993535,0.423,0.284,1.0072611153800135,1.000769587570195,35.38025970803574,checkpoints/long_input/revin_ols_NN_traffic_s336_p192_M.npz
NN,traffic,336,336,M,False,False,862,11609,3173,0.43896875612023367,0.2914787159701549,0.435,0.29,1.0091235772878935,1.0050990205867412,43.687919166870415,checkpoints/long_input/revin_ols_NN_traffic_s336_p336_M.npz
NN,traffic,336,720,M,False,False,862,11225,2789,0.4685997936632009,0.3100616673243563,0.464,0.307,1.0099133484120708,1.0099728577340596,67.07743745902553,checkpoints/long_input/revin_ols_NN_traffic_s336_p720_M.npz
NR,traffic,336,96,M,False,True,862,11849,3413,0.40119952969376427,0.271018433184819,0.41,0.279,0.9785354382774739,0.971392233637344,25.713726666057482,checkpoints/long_input/revin_ols_NR_traffic_s336_p96_M.npz
NR,traffic,336,192,M,False,True,862,11753,3317,0.40825219745613056,0.2741597650277349,0.423,0.284,0.9651352185724127,0.9653512853089259,30.99717512493953,checkpoints/long_input/revin_ols_NR_traffic_s336_p192_M.npz
NR,traffic,336,336,M,False,True,862,11609,3173,0.4256179215595413,0.28442917693625347,0.435,0.29,0.9784320035851525,0.9807902652974259,38.326215957989916,checkpoints/long_input/revin_ols_NR_traffic_s336_p336_M.npz
NR,traffic,336,720,M,False,True,862,11225,2789,0.46341303678065093,0.3071583185869186,0.464,0.307,0.9987349930617476,1.000515695722862,66.3925021670293,checkpoints/long_input/revin_ols_NR_traffic_s336_p720_M.npz
RN,traffic,336,96,M,True,False,862,11849,3413,0.4109039127696501,0.27813321086101256,0.41,0.279,1.0022046652918295,0.9968932288925181,25.759812499862164,checkpoints/long_input/revin_ols_RN_traffic_s336_p96_M.npz
RN,traffic,336,192,M,True,False,862,11753,3317,0.4247306880840506,0.28272575689919827,0.423,0.284,1.004091461191609,0.9955132285183038,31.239994457922876,checkpoints/long_input/revin_ols_RN_traffic_s336_p192_M.npz
RN,traffic,336,336,M,True,False,862,11609,3173,0.4375280759672075,0.2889888680362901,0.435,0.29,1.0058116688901322,0.9965133380561728,38.48400541697629,checkpoints/long_input/revin_ols_RN_traffic_s336_p336_M.npz
