epoch,train_mse,val_mse
1,0.5563883477846782,0.18340881168842316
2,0.19259475557009378,0.11724129319190979
3,0.15092991920312246,0.10087168216705322
4,0.13415762452284494,0.09330574423074722
5,0.12574777448177338,0.08664774894714355
6,0.12105768990516663,0.08289096504449844
7,0.11800387893120448,0.08531468361616135
8,0.11744476048151652,0.0797673687338829
9,0.11291658453146616,0.07859131693840027
10,0.11252812258402506,0.07649912685155869
11,0.10999427092075348,0.07542222738265991
12,0.10879367462793986,0.07760293036699295
13,0.10890305916468303,0.07306458801031113
14,0.10618025956551234,0.07570907473564148
15,0.10536510843038559,0.0711800828576088
16,0.10312585177024206,0.0707828551530838
17,0.10445415755112966,0.0724872350692749
18,0.10311199579636256,0.07195629924535751
