source,model,dataset,case,lr,seq_len,pred_len,mse,mae,result_dir
shallow_ltsf,RevIN-OLS,exchange_rate,RN,,336,336,0.2972885596688311,0.3925085122256045,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,exchange_rate,RR,,336,96,0.087723458076736,0.2054834217129505,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,exchange_rate,RR,,336,336,0.3589696795165278,0.4145218205336909,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,traffic,NN,,336,96,0.4120417467143909,0.2791112579309976,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,traffic,NN,,336,336,0.4389687561202336,0.2914787159701549,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,traffic,NR,,336,96,0.4011995296937642,0.271018433184819,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,traffic,NR,,336,336,0.4256179215595413,0.2844291769362534,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,traffic,RN,,336,96,0.4109039127696501,0.2781332108610125,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,traffic,RN,,336,336,0.4375280759672075,0.2889888680362901,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,traffic,RR,,336,96,0.4012590864336534,0.2706856123904472,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,traffic,RR,,336,336,0.4254517027356218,0.2828966413493677,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,weather,NN,,336,96,0.2867538557562164,0.3048751263910836,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,weather,NN,,336,336,0.5087255877561526,0.4404168503222458,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,weather,NR,,336,96,0.281111558029668,0.3004930724963289,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,weather,NR,,336,336,0.48469971937091,0.4297066558720995,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,weather,RN,,336,96,0.2462053398197063,0.2761971296072479,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,weather,RN,,336,336,0.453134482677437,0.4100815174811028,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,weather,RR,,336,96,0.2415736191963984,0.2739736795791482,results/long_input/revin_ols_results.csv
shallow_ltsf,RevIN-OLS,weather,RR,,336,336,0.4327370755063331,0.4037525346858599,results/long_input/revin_ols_results.csv
shallow_ltsf,Ridge,ETTh1,NN,,96,96,0.3814795908648893,0.392966871042071,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh1,NN,,96,336,0.4753885140549104,0.4506265230542902,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh1,NR,,96,96,0.3800428850062178,0.3919174312865301,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh1,NR,,96,336,0.4803548442154671,0.4449317960165181,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh1,RN,,96,96,0.3807551818374263,0.3932841021758434,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh1,RN,,96,336,0.4714419006677665,0.4479409572649123,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh1,RR,,96,96,0.3793779262529357,0.3920820496365159,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh1,RR,,96,336,0.4755601251995671,0.4429131398657677,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh2,NN,,96,96,0.3405427984420034,0.3933639452513311,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh2,NN,,96,336,0.5845319265439517,0.5348069687327556,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh2,NR,,96,96,0.3436257809845998,0.3974297295075832,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh2,NR,,96,336,0.5780935654554684,0.5437080436888811,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh2,RN,,96,96,0.3428093522438636,0.3949273637690366,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh2,RN,,96,336,0.6289175300643388,0.5558557660757806,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh2,RR,,96,96,0.345908452413833,0.3989567311003832,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTh2,RR,,96,336,0.6200279290324398,0.5633535121372075,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm1,NN,,96,96,0.3445115381076431,0.371400001780884,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm1,NN,,96,336,0.412415205646331,0.4119689243480052,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm1,NR,,96,96,0.346707722888111,0.3720517921652281,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm1,NR,,96,336,0.4191373127280948,0.413098613975861,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm1,RN,,96,96,0.3448021510735281,0.3717920257489236,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm1,RN,,96,336,0.4125263244107937,0.4120759651224684,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm1,RR,,96,96,0.3470092648062515,0.3724263867000639,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm1,RR,,96,336,0.419232334448942,0.4130657934458805,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm2,NN,,96,96,0.1979337819526053,0.2972914062631611,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm2,NN,,96,336,0.3892002377928844,0.4310135151142842,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm2,NR,,96,96,0.1985820880034316,0.2975577262101166,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm2,NR,,96,336,0.3905344749409997,0.4301953419040897,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm2,RN,,96,96,0.1992051606339043,0.298745806352043,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm2,RN,,96,336,0.3924259076086446,0.4331443075142893,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm2,RR,,96,96,0.1998611544169874,0.2989416531177109,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,ETTm2,RR,,96,336,0.393749367446234,0.4322779328029457,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,electricity,NN,,96,96,0.1945653926619688,0.2774011855374746,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,electricity,NN,,96,336,0.2067783456122248,0.2960530697663719,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,electricity,NR,,96,96,0.1915120754179226,0.2766755635894415,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,electricity,NR,,96,336,0.2048988971902485,0.2952113209398371,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,electricity,RN,,96,96,0.194480761593769,0.2772195078122144,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,electricity,RN,,96,336,0.2065540860443329,0.2958794301901618,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,electricity,RR,,96,96,0.1915115190196296,0.2765447310509409,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,electricity,RR,,96,336,0.2048917083877137,0.295167155076716,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,exchange_rate,NN,,96,96,0.0802331952856773,0.202159362039098,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,exchange_rate,NN,,96,336,0.3024451687764409,0.4120869214647901,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,exchange_rate,NR,,96,96,0.1007077491526116,0.2204564254300491,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,exchange_rate,NR,,96,336,0.5408273944423213,0.5508787051605621,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,exchange_rate,RN,,96,96,0.0824950538374029,0.2067792576735077,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,exchange_rate,RN,,96,336,0.3388188779085019,0.4381258725010498,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,exchange_rate,RR,,96,96,0.1094979670213023,0.2318128372217679,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,exchange_rate,RR,,96,336,0.625784192902305,0.5948318034904367,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,traffic,NN,,96,96,0.6486319431334849,0.3960947111021324,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,traffic,NN,,96,336,0.605166773332087,0.3732005631143251,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,traffic,NR,,96,96,0.6548172098255512,0.3970714181953381,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,traffic,NR,,96,336,0.6141508534163713,0.3753494834388505,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,traffic,RN,,96,96,0.648196739517073,0.395356713589382,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,traffic,RN,,96,336,0.6047808933985326,0.3723322031912,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,traffic,RR,,96,96,0.6546600110603256,0.3963342332348629,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,traffic,RR,,96,336,0.6143027176014068,0.3747267101834252,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,weather,NN,,96,96,0.1950376537699409,0.2533440423192725,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,weather,NN,,96,336,0.2812729162114087,0.3303265126853047,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,weather,NR,,96,96,0.19434347317355,0.2513552053943417,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,weather,NR,,96,336,0.2749141310965399,0.3298627912721427,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,weather,RN,,96,96,0.1942468963606202,0.251389259139521,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,weather,RN,,96,336,0.279761938253923,0.327434617751882,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,weather,RR,,96,96,0.1936322949541722,0.2495029297835595,results/extra_models/ridge_results.csv
shallow_ltsf,Ridge,weather,RR,,96,336,0.273673356624776,0.3270610834368535,results/extra_models/ridge_results.csv
shallow_ltsf,KNN,ETTh1,NN,,96,96,0.6923220093332867,0.5665372566313229,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh1,NN,,96,336,0.851141982673751,0.6478112464660968,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh1,NR,,96,96,0.7046812578167766,0.5733013945473914,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh1,NR,,96,336,0.8579443463813913,0.6444254893932053,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh1,RN,,96,96,0.7058104660924285,0.5712092029166131,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh1,RN,,96,336,0.8593109691169026,0.6441029393791933,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh1,RR,,96,96,0.6882069081441582,0.5634119847269309,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh1,RR,,96,336,0.8469853481659838,0.6300696186890798,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh2,NN,,96,96,1.4620696785089669,0.623141382530102,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh2,NN,,96,336,1.1259980772063627,0.6640373745063161,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh2,NR,,96,96,1.4334888786812687,0.6204733117736785,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh2,NR,,96,336,1.137383321563652,0.673736852011889,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh2,RN,,96,96,0.7363718337943803,0.5646271251562534,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh2,RN,,96,336,1.1953003751724751,0.7676520070395002,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh2,RR,,96,96,0.7498073435682229,0.5704410324389954,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTh2,RR,,96,336,1.243519047599202,0.7910415033257224,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm1,NN,,96,96,0.6143335633391674,0.5155550445816475,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm1,NN,,96,336,0.6852028841034479,0.5629612186150423,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm1,NR,,96,96,0.6267571515206999,0.5229488990774378,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm1,NR,,96,336,0.6983612707721681,0.5689388836090582,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm1,RN,,96,96,0.6197730754202109,0.5185790455196683,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm1,RN,,96,336,0.6890855737554974,0.5637441767960185,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm1,RR,,96,96,0.6092596677037917,0.5120370797327491,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm1,RR,,96,336,0.6771257706150507,0.5566943369692264,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm2,NN,,96,96,0.346713406168794,0.3898662334205514,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm2,NN,,96,336,0.615064178945998,0.5160906143750703,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm2,NR,,96,96,0.3512810869237514,0.3919508395762383,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm2,NR,,96,336,0.631723674239106,0.5224995117206731,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm2,RN,,96,96,0.3833690642920535,0.42465880044089,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm2,RN,,96,336,0.788699794701117,0.5863873424941298,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm2,RR,,96,96,0.3861210508967767,0.4244421464953872,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,ETTm2,RR,,96,336,0.8025994238071215,0.5875332219715513,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,electricity,NN,,96,96,0.4850055284216553,0.5060950186410632,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,electricity,NN,,96,336,0.9301426422522552,0.7562435013381862,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,electricity,NR,,96,96,0.4934054655134401,0.5146939629000497,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,electricity,NR,,96,336,0.9260363421445594,0.7581028082069885,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,electricity,RN,,96,96,0.494499075326015,0.5161696366074516,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,electricity,RN,,96,336,0.9319697282221224,0.7590004791676337,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,electricity,RR,,96,96,0.4753561399775663,0.5043265959416843,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,electricity,RR,,96,336,0.925612863543506,0.7563526090350077,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,exchange_rate,NN,,96,96,0.3139230163068213,0.3894930280714138,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,exchange_rate,NN,,96,336,0.854205298584022,0.6933620508694829,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,exchange_rate,NR,,96,96,0.3756653441570291,0.4222400950714455,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,exchange_rate,NR,,96,336,1.169214827135927,0.7797763473101283,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,exchange_rate,RN,,96,96,0.1564149306185857,0.2847137762083803,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,exchange_rate,RN,,96,336,1.019995921830568,0.7415924263905602,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,exchange_rate,RR,,96,96,0.2130177432256388,0.3191854553395126,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,exchange_rate,RR,,96,336,1.2382075349132695,0.8307459287592986,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,traffic,NN,,96,96,1.483337299719133,0.7986104801618543,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,traffic,NN,,96,336,1.6159316471146157,0.8369794551301499,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,traffic,NR,,96,96,1.5089104413529566,0.8144656867463396,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,traffic,NR,,96,336,1.6234182069153205,0.8413394640141308,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,traffic,RN,,96,96,1.5129398080996144,0.7971153792047087,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,traffic,RN,,96,336,1.5959263926457457,0.8307245391887579,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,traffic,RR,,96,96,1.5066552475585409,0.7782186544550203,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,traffic,RR,,96,336,1.595967858857019,0.8244717804294086,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,weather,NN,,96,96,0.231725765656835,0.2681033945401499,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,weather,NN,,96,336,0.3711012795322892,0.3743681545796972,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,weather,NR,,96,96,0.2315919556096807,0.267820305481795,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,weather,NR,,96,336,0.3575383862682362,0.3708481112130734,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,weather,RN,,96,96,0.2270737524357469,0.2743482357773966,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,weather,RN,,96,336,0.3467031589576068,0.3653073210323117,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,weather,RR,,96,96,0.227292583675704,0.2739165915777798,results/extra_models_fast/knn_results.csv
shallow_ltsf,KNN,weather,RR,,96,336,0.3351547065371145,0.3623866462238688,results/extra_models_fast/knn_results.csv
