epoch,train_mse,val_mse
1,1.1699302361806234,0.1441544145345688
2,1.1028291025161743,0.13637547194957733
3,1.0579398635228474,0.1370660662651062
4,1.0345925696690876,0.1354067623615265
5,1.029201972325643,0.13413900136947632
6,1.0251911242802938,0.1347569078207016
7,1.0249281346003214,0.13645392656326294
8,1.024149419784546,0.1307753473520279
9,1.021674504439036,0.12920033931732178
10,1.0195838481585184,0.1284683495759964
11,1.019086860179901,0.13096751272678375
12,1.0180485572814941,0.1301785111427307
13,1.018177375992139,0.13233759999275208
14,1.0151946407953898,0.13114789128303528
