epoch,train_mse,val_mse
1,0.38905303208033243,0.2174733430147171
2,0.24503834521770476,0.19532698392868042
3,0.22738073666890463,0.18520745635032654
4,0.22037166825930277,0.1867806762456894
5,0.2165051190853119,0.18063494563102722
6,0.21381773467858634,0.17936435341835022
7,0.21437664790948233,0.1812603771686554
8,0.20967517892519633,0.17677105963230133
9,0.21300927086671193,0.1763901710510254
10,0.20730609814325968,0.17912280559539795
11,0.2064574021100998,0.17535081505775452
12,0.20349786468346914,0.18198566138744354
13,0.20478128556410471,0.17559270560741425
14,0.2017957476377487,0.17545458674430847
15,0.2025879518588384,0.17583473026752472
