base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
45984,0.13969271,0.015014,0.26437142,0.19241452,0.0,0.19241452,0.04810363
45986,0.26114136,0.014538561,0.50774413,0.54131037,0.0,0.54131037,0.13532759
45989,0.06046771,0.01243879,0.10849663,0.1166865,0.0,0.1166865,0.029171625
45992,0.17566258,0.015845189,0.33547997,0.3400258,0.0,0.3400258,0.08500645
45995,0.03706905,0.016095147,0.058042955,0.042192847,0.022043863,0.09349385,0.023373462
45998,0.08025525,0.014305081,0.14620541,0.15480073,0.0,0.15480073,0.038700182
46001,0.24942513,0.011484238,0.48736605,0.504451,0.0,0.504451,0.12611274
46003,0.06569753,0.0130383745,0.11835668,0.116893746,0.0,0.116893746,0.029223436
46006,0.043195236,0.012113872,0.074276604,0.04665706,0.83937836,0.7222734,0.18056835
46009,0.033127405,0.011503145,0.054751664,0.07444465,0.11723759,0.0706422,0.01766055
46012,0.080336966,0.013823066,0.14685087,0.1839685,0.0,0.1839685,0.045992125
46015,0.031040175,0.015942907,0.04613744,0.032575246,0.04558293,0.0578109,0.014452725
46018,0.034728456,0.017936734,0.051520173,0.036592662,0.02791969,0.08999332,0.02249833
46021,0.045891646,0.020643456,0.07113984,0.048530504,1.1472508,1.2281537,0.30703843
46023,0.04958324,0.020759726,0.07840676,0.035757955,0.43840745,0.2872922,0.07182305
46026,0.078243844,0.025249934,0.13123775,0.091314755,0.90386504,0.87888926,0.21972232
46029,0.030285036,0.024289876,0.036280196,0.008689399,0.24185888,0.24820732,0.06205183
46032,0.18878938,0.026639557,0.35093924,0.19484067,0.0,0.19484067,0.048710167
46035,0.08059353,0.025031144,0.1361559,0.104940295,0.0,0.104940295,0.026235074
46038,0.05699769,0.037222873,0.07677251,0.032463044,0.03998208,0.06920546,0.017301366
46041,0.59917265,0.032375816,1.1659695,0.8506171,0.0,0.8506171,0.21265428
46043,0.03605194,0.029627822,0.042476058,0.028026124,0.82695055,0.8012255,0.20030637
46046,0.029339984,0.026846508,0.03183346,0.0089927865,0.32424542,0.27682307,0.06920577
46049,0.14062522,0.025499424,0.255751,0.3838284,0.0,0.3838284,0.0959571
46052,0.06699419,0.03414685,0.099841535,0.027318122,0.3212838,0.19944192,0.04986048
46055,0.0548031,0.035401933,0.07420426,0.01948726,0.036669094,0.07124241,0.017810602
46058,0.038251925,0.03634609,0.04015776,0.0025079579,0.4472092,0.45278135,0.11319534
46061,0.4942803,0.03795949,0.9506011,0.73621255,0.0,0.73621255,0.18405314
46063,0.1112346,0.040660728,0.18180847,0.17994761,0.0,0.17994761,0.044986904
46066,0.03327061,0.039267752,0.027273467,0.005215332,0.2507478,0.23241436,0.05810359
46069,0.22039674,0.044296313,0.39649716,0.4983243,0.0,0.4983243,0.124581076
46072,0.07285658,0.0452965,0.10041666,0.040591985,0.040905993,0.050659675,0.012664919
46075,0.11257452,0.030409068,0.19473998,0.09428529,0.0,0.09428529,0.023571322
46078,0.11190317,0.025991485,0.19781487,0.17152579,0.0,0.17152579,0.042881448
46081,0.08475552,0.024483657,0.14502738,0.09324494,1.8679733,1.8695621,0.46739054
46083,0.048975933,0.019948738,0.07800313,0.055829227,0.060514767,0.1440083,0.036002073
46086,0.04153494,0.017863983,0.0652059,0.027968017,0.022482553,0.03100337,0.0077508427
46089,0.27011582,0.015159356,0.5250723,0.49587464,0.0,0.49587464,0.12396866
46092,0.29710695,0.011730083,0.5824838,0.5218383,0.0,0.5218383,0.13045958
46095,0.03122069,0.014371616,0.048069764,0.03430071,0.89705735,0.8249549,0.20623873
46098,0.14771906,0.010522913,0.28491518,0.32032546,0.0,0.32032546,0.080081366
46101,0.015519229,0.011950721,0.019087737,0.02080249,0.023696503,0.01985708,0.00496427
46103,0.44759583,0.009297842,0.8858938,0.94300026,0.0,0.94300026,0.23575006
46106,0.013969543,0.017567901,0.010371186,0.018254375,0.5745861,0.45636472,0.11409118
46109,0.020850517,0.019751439,0.021949595,0.0033754902,0.36709452,0.36097655,0.09024414
46112,0.063670896,0.015125302,0.112216495,0.15520799,0.0,0.15520799,0.038801998
46115,0.15362081,0.02189104,0.2853506,0.18146263,0.0,0.18146263,0.045365658
46118,0.037877664,0.017757358,0.057997968,0.040827382,0.045318443,0.122172505,0.030543126
46121,0.02533888,0.010798421,0.03987934,0.025829779,0.033147972,0.068074815,0.017018704
46123,0.03384716,0.0144642545,0.053230066,0.062095553,1.3873135,1.2291945,0.30729863
46126,0.21249391,0.015584887,0.40940294,0.51797104,0.0,0.51797104,0.12949276
46129,0.07860069,0.013841003,0.14336038,0.21153565,0.0,0.21153565,0.052883912
46132,0.34784618,0.0120049985,0.6836874,0.79854035,0.0,0.79854035,0.19963509
46135,0.24005711,0.009658433,0.4704558,0.38176584,0.0,0.38176584,0.09544146
46138,0.038146887,0.015123184,0.06117059,0.043358415,0.037202675,0.093366206,0.023341551
46141,0.1710875,0.018259136,0.32391587,0.4592274,0.0,0.4592274,0.11480685
46143,0.33292252,0.022605786,0.64323926,0.48533884,0.0,0.48533884,0.12133471
46146,0.10822157,0.023949364,0.19249378,0.31898376,0.0,0.31898376,0.07974594
46149,0.03161069,0.026720315,0.036501065,0.032068815,0.0,0.032068815,0.008017204
46152,0.037318736,0.026307924,0.048329547,0.0065506804,0.2896293,0.25059825,0.06264956
46155,0.27771536,0.031019127,0.52441156,0.746116,0.0,0.746116,0.186529
46158,0.029422425,0.028668454,0.030176396,0.033297036,0.7081241,0.54800886,0.13700221
46161,0.0347044,0.032598656,0.03681014,0.046788234,0.0,0.046788234,0.011697059
