epoch,train_mse,val_mse
1,1.134415428318742,1.1655412912368774
2,0.8078327499235688,0.7824833989143372
3,0.5784428793906544,0.565403163433075
4,0.4989850275727303,0.5087189674377441
5,0.4738706264365762,0.4925956130027771
6,0.4604410085858417,0.48188433051109314
7,0.4532113766893154,0.47707420587539673
8,0.4429214834410321,0.4704325497150421
9,0.4335941005150289,0.46633410453796387
10,0.42569803973424647,0.4586772918701172
11,0.4163672940549603,0.4508746862411499
12,0.4102875466638944,0.445902943611145
13,0.405960826879811,0.4593147039413452
14,0.40327139417297503,0.4453597962856293
15,0.4025854165657538,0.446529746055603
16,0.3984622982967632,0.44942131638526917
17,0.3968634029378805,0.4437553584575653
18,0.3970802703797147,0.4410839080810547
