epoch,train_mse,val_mse
1,0.31765620231628416,0.11567655205726624
2,0.14139618837833404,0.08990706503391266
3,0.1226401107509931,0.08495283871889114
4,0.11495268766085306,0.0796273946762085
5,0.11030646461248397,0.07776617258787155
6,0.10606103801727294,0.07151322066783905
7,0.10463127994537354,0.07146620750427246
8,0.10077404018243154,0.07064903527498245
9,0.09993784733613333,0.07014461606740952
10,0.10102151785294215,0.06873307377099991
11,0.09648804585138956,0.06726048141717911
12,0.095905615568161,0.06776575744152069
13,0.0935414450565974,0.06608539819717407
14,0.09250332826375961,0.06578470766544342
15,0.09259447753429413,0.06526659429073334
16,0.0905459145506223,0.06619815528392792
17,0.08995583941539129,0.06548766046762466
18,0.08972507486740748,0.06518968939781189
