epoch,train_mse,val_mse
1,1.0305330286026,0.032717037945985794
2,0.9418087745904923,0.026437586173415184
3,0.9289696087439855,0.02488395944237709
4,0.9278819494644801,0.025171630084514618
5,0.9228750969966253,0.026201289147138596
6,0.915707527756691,0.02025628089904785
7,0.9188036781946818,0.025771010667085648
8,0.9178957446416219,0.022771911695599556
9,0.9094639954169591,0.02399909496307373
10,0.9052000913222631,0.019714809954166412
11,0.9080140025218327,0.028128065168857574
12,0.9033195634682973,0.018374525010585785
13,0.9019820958773295,0.01965303346514702
14,0.9032433560291926,0.024729685857892036
15,0.9007153382698695,0.019142843782901764
16,0.9038350263734659,0.025174371898174286
