epoch,train_mse,val_mse
1,0.744978166925285,0.5443223118782043
2,0.46018600412191957,0.4485566318035126
3,0.4218118464582375,0.43707388639450073
4,0.413069713410576,0.4415585398674011
5,0.4055830495380653,0.4471219778060913
6,0.40241325124507404,0.42824503779411316
7,0.39426335586233385,0.4296213388442993
8,0.3915193819593348,0.43173471093177795
9,0.39045440421039246,0.4267541468143463
10,0.3862149426985851,0.4385491907596588
11,0.3862128139498079,0.43328166007995605
12,0.3833473217880279,0.5033089518547058
13,0.38429925526115427,0.4494589865207672
