epoch,train_mse,val_mse
1,1.1617973256111145,0.1392059177160263
2,1.0931778348286947,0.13894307613372803
3,1.0507726186116537,0.13789573311805725
4,1.0347574389775593,0.1330794245004654
5,1.028390197277069,0.1329558789730072
6,1.0260997287432352,0.13196144998073578
7,1.0305914166768393,0.13335363566875458
8,1.0221103189786276,0.13014665246009827
9,1.0210716307957968,0.1305301934480667
10,1.0187272570927939,0.12881647050380707
11,1.0186643524169923,0.12742388248443604
12,1.0160197542508442,0.1278935819864273
13,1.0147393776575724,0.1290888488292694
14,1.0152464040120444,0.12750650942325592
15,1.0143467149734497,0.13053585588932037
