base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
45984,0.01543283,0.01311884,0.01774682,0.0012298957,0.16758914,0.19241452,0.04810363
45986,0.051340073,0.013680217,0.08899993,0.051911652,0.43546072,0.54131037,0.13532759
45989,0.026613465,0.013971667,0.039255258,0.050066337,0.0498002,0.1166865,0.029171625
45992,0.03452545,0.014867785,0.05418311,0.05352952,0.35921273,0.3400258,0.08500645
45995,0.0442716,0.015973372,0.072569825,0.036999542,0.03785984,0.09349385,0.023373462
45998,0.015589167,0.016491482,0.014686853,0.0021316516,0.14330508,0.15480073,0.038700182
46001,0.022185443,0.019184114,0.02518677,0.0023388406,0.44764897,0.504451,0.12611274
46003,0.04813169,0.018839465,0.077423915,0.059414048,0.074883305,0.116893746,0.029223436
46006,0.044897173,0.020081801,0.06971255,0.041440234,0.688752,0.7222734,0.18056835
46009,0.04375417,0.021912063,0.065596275,0.071385115,0.051563818,0.0706422,0.01766055
46012,0.025390238,0.024220726,0.02655975,0.000782308,0.16883564,0.1839685,0.045992125
46015,0.05812538,0.025526473,0.09072429,0.054532465,0.034904003,0.0578109,0.014452725
46018,0.046299707,0.027672196,0.06492721,0.040727895,0.036107022,0.08999332,0.02249833
46021,0.080810644,0.029529618,0.13209166,0.07870348,1.1628436,1.2281537,0.30703843
46023,0.04312576,0.030351525,0.055899993,0.015535115,0.349496,0.2872922,0.07182305
46026,0.15620787,0.03201831,0.28039744,0.19272803,1.0188098,0.87888926,0.21972232
46029,0.027574053,0.032619786,0.022528322,0.003100145,0.20087595,0.24820732,0.06205183
46032,0.038264174,0.04105815,0.035470203,0.0013319651,0.20502043,0.19484067,0.048710167
46035,0.05635191,0.044083815,0.068620004,0.04218651,0.0560476,0.104940295,0.026235074
46038,0.09435445,0.06685778,0.12185112,0.03245087,0.043609302,0.06920546,0.017301366
46041,0.11170564,0.08267543,0.14073585,0.06608702,0.7864559,0.8506171,0.21265428
46043,0.07452427,0.0573303,0.091718234,0.03549357,0.741168,0.8012255,0.20030637
46046,0.053244572,0.057973366,0.048515778,0.0032060351,0.2295893,0.27682307,0.06920577
46049,0.07167034,0.05351119,0.08982948,0.027551554,0.38126335,0.3838284,0.0959571
46052,0.10524118,0.07016038,0.14032197,0.014342003,0.23435658,0.19944192,0.04986048
46055,0.096659355,0.061219603,0.1320991,0.02789601,0.018773079,0.07124241,0.017810602
