base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
45984,0.032308623,0.020408811,0.044208437,0.011809155,0.15244728,0.19241452,0.04810363
45986,0.06481782,0.016270548,0.11336509,0.062277917,0.7065978,0.54131037,0.13532759
45989,0.037051883,0.017036935,0.05706683,0.055215538,0.05632758,0.1166865,0.029171625
45992,0.041583195,0.012667447,0.07049894,0.0579979,0.36999354,0.3400258,0.08500645
45995,0.042531397,0.008912512,0.07615028,0.050419662,0.024086157,0.09349385,0.023373462
45998,0.013722519,0.0115895765,0.01585546,0.004419209,0.13592686,0.15480073,0.038700182
46001,0.020287028,0.017216869,0.023357188,0.008953624,0.46239483,0.504451,0.12611274
46003,0.051514942,0.019033035,0.083996855,0.062351514,0.07185427,0.116893746,0.029223436
46006,0.046329007,0.016822947,0.075835064,0.042950273,0.6588988,0.7222734,0.18056835
46009,0.042036127,0.016170772,0.067901485,0.0828946,0.068999976,0.0706422,0.01766055
46012,0.031598266,0.022439366,0.040757168,0.0069320872,0.17614754,0.1839685,0.045992125
46015,0.049265373,0.021477962,0.07705278,0.0509842,0.01887671,0.0578109,0.014452725
46018,0.052001473,0.022073321,0.08192962,0.05074973,0.030854383,0.08999332,0.02249833
46021,0.07827105,0.027200056,0.12934203,0.08559934,0.9572213,1.2281537,0.30703843
46023,0.04920265,0.035322163,0.06308314,0.036490384,0.32073304,0.2872922,0.07182305
46026,0.13932742,0.033105034,0.2455498,0.13220386,0.7784645,0.87888926,0.21972232
46029,0.039469007,0.030319585,0.048618436,0.020594293,0.16755013,0.24820732,0.06205183
46032,0.024393132,0.026206933,0.02257933,0.00661804,0.20643489,0.19484067,0.048710167
46035,0.050759275,0.034915704,0.06660285,0.047693443,0.061267536,0.104940295,0.026235074
46038,0.070274696,0.049983937,0.09056545,0.03865386,0.0241038,0.06920546,0.017301366
46041,0.08150215,0.061420124,0.10158417,0.081178434,0.88483477,0.8506171,0.21265428
46043,0.05271718,0.03481401,0.07062035,0.04425855,0.7834997,0.8012255,0.20030637
46046,0.043030173,0.042526465,0.04353388,0.00866433,0.24493559,0.27682307,0.06920577
46049,0.05485763,0.04338591,0.06632935,0.023330087,0.40194133,0.3838284,0.0959571
46052,0.07279289,0.0402445,0.10534128,0.025083972,0.19993138,0.19944192,0.04986048
46055,0.06168279,0.04449031,0.078875266,0.025135944,0.042162895,0.07124241,0.017810602
46058,0.030220747,0.026033191,0.034408305,0.006029179,0.4195048,0.45278135,0.11319534
46061,0.07681778,0.05125818,0.10237738,0.04948653,0.71186274,0.73621255,0.18405314
46063,0.022807704,0.026597813,0.019017596,0.009833579,0.14888106,0.17994761,0.044986904
46066,0.032852825,0.038979188,0.026726464,0.0110336095,0.17180972,0.23241436,0.05810359
46069,0.040994767,0.03360367,0.048385862,0.022196481,0.51680875,0.4983243,0.124581076
46072,0.049912825,0.030272491,0.06955316,0.037804928,0.02733457,0.050659675,0.012664919
46075,0.054011952,0.017824708,0.090199195,0.06847544,0.07970413,0.09428529,0.023571322
46078,0.017890112,0.015205644,0.020574583,0.0018330229,0.18345325,0.17152579,0.042881448
46081,0.16062157,0.014287998,0.30695513,0.25777683,1.3865899,1.8695621,0.46739054
46083,0.058561374,0.01224339,0.10487936,0.08124521,0.046816707,0.1440083,0.036002073
46086,0.036752414,0.017516345,0.05598848,0.026926933,0.03199212,0.03100337,0.0077508427
46089,0.029112006,0.01389505,0.04432896,0.026459927,0.4345418,0.49587464,0.12396866
46092,0.01874991,0.014775532,0.022724286,0.008853167,0.4801215,0.5218383,0.13045958
46095,0.07166532,0.025181621,0.11814901,0.08368057,0.7864852,0.8249549,0.20623873
46098,0.018015435,0.0133620845,0.022668784,0.0029234036,0.35082564,0.32032546,0.080081366
46101,0.026045596,0.020138556,0.031952634,0.025689796,0.017315388,0.01985708,0.00496427
46103,0.10498106,0.017533435,0.19242866,0.14295356,0.76658726,0.94300026,0.23575006
46106,0.041481405,0.0441362,0.03882661,0.0254256,0.49143136,0.45636472,0.11409118
46109,0.047686934,0.035310674,0.060063194,0.006450677,0.30708864,0.36097655,0.09024414
46112,0.057441533,0.032921005,0.08196206,0.06549577,0.074052334,0.15520799,0.038801998
46115,0.07080539,0.06456086,0.077049926,0.008698056,0.18660976,0.18146263,0.045365658
46118,0.08868686,0.040158167,0.13721557,0.085685395,0.04331414,0.122172505,0.030543126
46121,0.044068426,0.026770005,0.061366852,0.03469376,0.033034164,0.068074815,0.017018704
46123,0.05674982,0.027799686,0.08569995,0.06232756,1.1522822,1.2291945,0.30729863
46126,0.09303665,0.032673545,0.15339975,0.084570676,0.5156412,0.51797104,0.12949276
46129,0.03647461,0.03412624,0.038822982,0.0026432585,0.2242287,0.21153565,0.052883912
46132,0.06629748,0.021387503,0.11120746,0.07433067,0.7346668,0.79854035,0.19963509
46135,0.021320676,0.010340554,0.032300796,0.011077856,0.32877606,0.38176584,0.09544146
46138,0.045691613,0.013221336,0.078161895,0.064959206,0.03388421,0.093366206,0.023341551
46141,0.013700766,0.015866566,0.0115349665,0.0066011646,0.39776948,0.4592274,0.11480685
46143,0.019358968,0.014746017,0.023971917,0.021483833,0.5013015,0.48533884,0.12133471
46146,0.023225704,0.014183916,0.032267496,0.024456859,0.28271803,0.31898376,0.07974594
46149,0.021880187,0.015468902,0.028291473,0.03113403,0.0077689886,0.032068815,0.008017204
46152,0.025116317,0.018835036,0.0313976,0.014950986,0.20682459,0.25059825,0.06264956
46155,0.03914958,0.019545248,0.058753908,0.049694777,0.70121175,0.746116,0.186529
46158,0.050552677,0.021286309,0.079819046,0.049669545,0.50252587,0.54800886,0.13700221
46161,0.039242737,0.032713715,0.04577176,0.037934955,0.0091462135,0.046788234,0.011697059
46163,0.040903572,0.028447742,0.053359404,0.030075038,0.011456649,0.03561613,0.008904032
46166,0.123109005,0.03828503,0.207933,0.21051975,1.3512974,1.7499866,0.43749666
46169,0.037853785,0.04301777,0.0326898,0.03049019,0.33539996,0.32869017,0.08217254
46172,0.05240498,0.041497517,0.06331244,0.031010708,0.030191103,0.07055056,0.01763764
46175,0.034216437,0.03407217,0.034360707,0.0036993104,0.1852355,0.20099086,0.050247714
46178,0.089098714,0.03967895,0.13851847,0.08887867,1.3683897,1.4862756,0.3715689
46181,0.04143541,0.028872015,0.05399881,0.011788162,0.37670794,0.45226562,0.113066405
46183,0.060967263,0.035641637,0.086292885,0.04964599,0.9450728,0.9678402,0.24196005
46186,0.07545727,0.030745914,0.12016863,0.041920524,0.042031605,0.022363191,0.005590798
46189,0.059465688,0.05283152,0.06609986,0.004145684,0.22293158,0.23398276,0.05849569
46192,0.031033104,0.028310433,0.033755776,0.008385733,0.19486444,0.18922444,0.04730611
46195,0.070224375,0.025436396,0.11501235,0.15204348,1.0505983,1.320275,0.33006874
46198,0.057136256,0.016832517,0.09744,0.11239657,0.94726115,1.0274005,0.25685012
46201,0.028792286,0.012270454,0.04531412,0.023997866,0.50592,0.47594783,0.11898696
46203,0.09682166,0.010732898,0.18291043,0.21924591,1.3918486,1.8317022,0.45792556
46206,0.017139718,0.016650325,0.01762911,0.011656006,0.41186348,0.5220346,0.13050865
46209,0.043850046,0.016981848,0.07071824,0.033816297,0.3149876,0.31056163,0.07764041
46212,0.06214373,0.017557597,0.106729865,0.07878654,0.06403391,0.19963568,0.04990892
46215,0.11120259,0.015824942,0.20658024,0.18180251,0.87453914,1.0954974,0.27387434
46218,0.059210155,0.015199673,0.10322064,0.059253346,0.9435771,1.0721749,0.26804373
46221,0.03127956,0.013354081,0.049205035,0.051070575,0.9116218,1.0320073,0.25800183
46223,0.009681846,0.012107439,0.0072562513,0.012727435,0.27573454,0.3004745,0.07511862
46226,0.04803716,0.012972291,0.083102025,0.04846847,0.81007934,0.8502161,0.21255402
46229,0.0274928,0.018457947,0.03652766,0.023280287,0.014509559,0.02298209,0.0057455227
46232,0.0413448,0.035867196,0.046822403,0.029868081,0.019116104,0.052995473,0.013248868
46235,0.027277378,0.018969206,0.03558555,0.014890107,0.23352985,0.27323818,0.068309546
46238,0.024235392,0.013087166,0.035383616,0.053263534,0.7989543,0.8574219,0.21435547
46241,0.043262422,0.019801209,0.06672364,0.068709515,0.7354447,0.90547204,0.22636801
46243,0.014706525,0.019443372,0.009969677,0.015579514,0.14475717,0.18305306,0.045763265
46246,0.018757908,0.01545534,0.022060474,0.013037712,0.20003569,0.2010771,0.050269276
46249,0.05761284,0.01201462,0.10321107,0.09129738,0.08745754,0.206225,0.05155625
46252,0.02730071,0.019530395,0.035071027,0.004138393,0.34408903,0.30000615,0.07500154
46255,0.054592412,0.015197136,0.09398768,0.05580077,0.6527465,0.63476044,0.15869011
46258,0.04108535,0.04424857,0.03792213,0.008967582,0.22903739,0.21648683,0.054121707
46261,0.05871418,0.033124764,0.084303595,0.07252051,0.91908646,1.162341,0.29058525
46263,0.05072205,0.03962497,0.061819136,0.011699091,0.55095774,0.57877773,0.14469443
46266,0.049192328,0.03748411,0.06090055,0.0145284245,0.17656851,0.1546517,0.038662925
46269,0.07118044,0.039407685,0.102953196,0.058781683,0.038880944,0.10297036,0.02574259
46272,0.089847274,0.036583185,0.14311136,0.11659304,0.9245558,1.0287739,0.25719348
46275,0.068920486,0.035458688,0.10238228,0.077567905,0.117689766,0.24179317,0.060448293
