base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
45984,0.199198,0.04203428,0.35636172,0.19241452,0.0,0.19241452,0.04810363
45986,0.21088779,0.032774135,0.38900146,0.54131037,0.0,0.54131037,0.13532759
45989,0.11566836,0.03717117,0.19416554,0.1166865,0.0,0.1166865,0.029171625
45992,0.15125933,0.028954878,0.27356377,0.3400258,0.0,0.3400258,0.08500645
45995,0.10818597,0.02819045,0.18818147,0.09349385,0.0,0.09349385,0.023373462
45998,0.10999802,0.024584576,0.19541146,0.15480073,0.0,0.15480073,0.038700182
46001,0.30357662,0.032990042,0.5741632,0.504451,0.0,0.504451,0.12611274
46003,0.059907943,0.029343834,0.09047205,0.116893746,0.0,0.116893746,0.029223436
46006,0.44645262,0.03220352,0.86070174,0.7222734,0.0,0.7222734,0.18056835
46009,0.08881173,0.037973244,0.13965023,0.0706422,0.0,0.0706422,0.01766055
46012,0.13045281,0.046287168,0.21461844,0.1839685,0.0,0.1839685,0.045992125
46015,0.056824435,0.044284437,0.06936443,0.0578109,0.0,0.0578109,0.014452725
46018,0.11598588,0.045202747,0.18676901,0.08999332,0.0,0.08999332,0.02249833
46021,0.67577046,0.048692983,1.3028479,1.2281537,0.0,1.2281537,0.30703843
46023,0.14473613,0.05248333,0.23698895,0.2872922,0.0,0.2872922,0.07182305
46026,0.56494963,0.048418622,1.0814806,0.87888926,0.0,0.87888926,0.21972232
46029,0.12974301,0.046653688,0.21283233,0.24820732,0.0,0.24820732,0.06205183
46032,0.19890739,0.043749254,0.35406554,0.19484067,0.0,0.19484067,0.048710167
46035,0.079819344,0.0434846,0.1161541,0.104940295,0.0,0.104940295,0.026235074
46038,0.07228024,0.047397267,0.09716322,0.06920546,0.0,0.06920546,0.017301366
46041,0.67151064,0.0644742,1.2785469,0.8506171,0.0,0.8506171,0.21265428
46043,0.63699365,0.05943346,1.2145538,0.8012255,0.0,0.8012255,0.20030637
46046,0.1013817,0.060699433,0.14206398,0.27682307,0.0,0.27682307,0.06920577
46049,0.12364474,0.059834737,0.18745475,0.3838284,0.0,0.3838284,0.0959571
46052,0.117846735,0.058017895,0.17767559,0.19944192,0.0,0.19944192,0.04986048
46055,0.13899398,0.059143748,0.21884422,0.07124241,0.0,0.07124241,0.017810602
46058,0.3609319,0.051508922,0.6703549,0.45278135,0.0,0.45278135,0.11319534
46061,0.5789284,0.063085906,1.0947709,0.73621255,0.0,0.73621255,0.18405314
46063,0.1009351,0.06645935,0.13541086,0.17994761,0.0,0.17994761,0.044986904
46066,0.12824516,0.06277288,0.19371742,0.23241436,0.0,0.23241436,0.05810359
46069,0.19905174,0.04966418,0.3484393,0.4983243,0.0,0.4983243,0.124581076
