epoch,train_mse,val_mse
1,1.2175488589604695,0.19264572858810425
2,1.1557330169677735,0.14976759254932404
3,1.1290117699305215,0.14185793697834015
4,1.1157637465000152,0.13990455865859985
5,1.1007555475234985,0.139156311750412
6,1.083950363000234,0.1426771879196167
7,1.0665607495307923,0.13758794963359833
8,1.0527978625297547,0.1372842788696289
9,1.0417893693447113,0.13710463047027588
10,1.0350983843803405,0.13646148145198822
11,1.03055207379659,0.13366830348968506
12,1.0272075328826904,0.1339067816734314
13,1.0262400178909301,0.1363258808851242
14,1.0264786748886108,0.1311817169189453
15,1.023897831916809,0.1327631026506424
16,1.0232315998077393,0.13158220052719116
17,1.0237487826347351,0.13146135210990906
18,1.0219516584078472,0.13053017854690552
