epoch,train_mse,val_mse
1,0.9471169516245525,0.35369348526000977
2,0.42914270742734273,0.19837918877601624
3,0.2423303435643514,0.15859229862689972
4,0.19655668346087138,0.1367633193731308
5,0.1724929212331772,0.12377110868692398
6,0.1580429052511851,0.11085855960845947
7,0.15049937244256337,0.10674045979976654
8,0.1442231101989746,0.1037430688738823
9,0.14330276747544607,0.1002759113907814
10,0.1385391751130422,0.09913820028305054
11,0.13661736480394998,0.09794452041387558
12,0.13320107396443684,0.09530806541442871
13,0.1308469587167104,0.09167341887950897
14,0.12937669799725215,0.0924934521317482
15,0.12689340776205063,0.08948856592178345
16,0.12503610881169638,0.08843390643596649
17,0.12673435235023497,0.08925587683916092
18,0.12396370599667231,0.0859995111823082
