epoch,train_mse,val_mse
1,0.7014486261310909,0.485682874917984
2,0.41610135139269383,0.40114858746528625
3,0.37221582915913015,0.373098224401474
4,0.3447968885452455,0.39219409227371216
5,0.33183900653568155,0.35938990116119385
6,0.32055601619597596,0.3520669639110565
7,0.31163587691459677,0.34411725401878357
8,0.30792583097493326,0.41230320930480957
9,0.3062266842763598,0.36425626277923584
10,0.30033953510271555,0.3669579327106476
11,0.30869867650802807,0.3428311347961426
12,0.29515165231653695,0.3320593535900116
13,0.29149029681436806,0.34200382232666016
14,0.2878075407332733,0.33748939633369446
15,0.28814114987539785,0.364856481552124
16,0.28817849522942635,0.3308093249797821
17,0.28531685234146126,0.3553944528102875
18,0.28324595853158996,0.3331562578678131
