epoch,train_mse,val_mse
1,0.608590751171112,0.30660587549209595
2,0.35171436111132304,0.2935180366039276
3,0.3293344996770223,0.2952718436717987
4,0.32533890183766684,0.2888912558555603
5,0.3231814331213633,0.2933026850223541
6,0.3207470390001933,0.2856159806251526
7,0.3155567953586578,0.2869911789894104
8,0.3183306225935618,0.28433242440223694
9,0.31277606693903603,0.2874864339828491
10,0.31403736742337546,0.2847723066806793
11,0.31214454634984334,0.28367945551872253
12,0.31123938314119975,0.28414177894592285
13,0.31225856455167134,0.2831299304962158
14,0.3124428415298462,0.2843951880931854
15,0.3105129755338033,0.28307387232780457
16,0.3115473118623098,0.2833576798439026
17,0.3132300639152527,0.2828596234321594
18,0.30974570639928184,0.2828851640224457
