base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
11424,0.22395207,0.20888726,0.23901689,0.08575163,0.36165348,0.28535724,0.07133931
11425,0.24869269,0.2087485,0.2886369,0.066945754,0.04903542,0.08018756,0.02004689
11426,0.24729788,0.21191268,0.2826831,0.047101703,0.42549694,0.4641658,0.11604145
11427,0.22194885,0.21869273,0.22520494,0.033306833,0.46347666,0.49753729,0.12438432
11428,0.24160986,0.23059694,0.25262275,0.099525094,0.6766657,0.64418745,0.16104686
11429,0.31440365,0.24765126,0.38115606,0.071523756,0.9792714,1.1705914,0.29264784
11430,0.23622055,0.2699107,0.2025304,0.09901031,0.36944687,0.26761746,0.066904366
11431,0.40779558,0.29858714,0.517004,0.076374255,0.2862101,0.25356597,0.06339149
11432,0.40868258,0.3296179,0.48774728,0.07117259,0.35754418,0.51484823,0.12871206
11433,0.4276321,0.35352632,0.50173783,0.041629005,0.1809463,0.16548602,0.041371506
11434,0.4359267,0.33870515,0.5331483,0.07456624,0.06309104,0.05684636,0.01421159
11435,0.30496052,0.28578326,0.32413778,0.013868091,0.20986088,0.22496699,0.056241747
11436,0.2490486,0.21078062,0.2873166,0.09265765,0.7282853,0.75096816,0.18774204
11437,0.16138904,0.14390488,0.1788732,0.037012827,0.6097169,0.65895087,0.16473772
11438,0.112015344,0.094345056,0.12968563,0.054695774,0.5467114,0.63676566,0.15919141
11439,0.09206558,0.07463392,0.10949725,0.039288294,0.0364037,0.043024767,0.010756192
11440,0.12540983,0.08550465,0.16531499,0.046612203,0.2968568,0.39493278,0.098733194
11441,0.15777199,0.11177343,0.20377056,0.09935685,0.08960995,0.089006566,0.022251641
11442,0.18367197,0.13986802,0.22747593,0.04686858,0.32577688,0.36645815,0.09161454
11443,0.17016657,0.16274549,0.17758763,0.05503547,0.04096003,0.037758037,0.009439509
11444,0.2194755,0.17789304,0.26105794,0.06393432,0.9005289,1.0529885,0.26324713
11445,0.24731837,0.1861515,0.30848524,0.10809193,0.06097139,0.12806688,0.03201672
11446,0.21060462,0.18782504,0.23338424,0.043889597,0.41208005,0.5536609,0.13841523
11447,0.22120184,0.18666323,0.25574043,0.04295909,0.024118284,0.050815355,0.012703839
11448,0.29007807,0.18515567,0.3950005,0.14814393,0.8113308,1.1808769,0.2952192
