epoch,train_mse,val_mse
1,0.5630757604837417,0.19408980011940002
2,0.20842016843954722,0.12548743188381195
3,0.15805774517854054,0.10123008489608765
4,0.13800543332099915,0.09330113977193832
5,0.1268251195748647,0.09221634268760681
6,0.12085558380683263,0.08267331123352051
7,0.11703353544076284,0.08299995213747025
8,0.11722949679692586,0.08203130960464478
9,0.11412715572118759,0.0798378586769104
10,0.11223376913865407,0.08531998842954636
11,0.11078797211249669,0.07694108039140701
12,0.11032695762316386,0.07708520442247391
13,0.10896329621473948,0.07572359591722488
14,0.10760400253534318,0.07661392539739609
15,0.10605928589900335,0.07480506598949432
16,0.10506593590974808,0.07375727593898773
17,0.10564968049526215,0.07341647148132324
18,0.10439435680707296,0.07121522724628448
