base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
42061,0.56598365,0.0015657335,1.1304016,1.1883227,0.0,1.1883227,0.29708067
42063,0.2278456,0.0014743273,0.45421684,0.48071012,0.0,0.48071012,0.12017753
42066,0.1666749,0.0014792662,0.33187053,0.35352373,0.0,0.35352373,0.08838093
42068,0.046469674,0.0015515893,0.091387756,0.0854068,0.0,0.0854068,0.0213517
42071,0.20954305,0.0015927348,0.41749337,0.3897539,0.0,0.3897539,0.09743848
42074,0.5619562,0.0018910374,1.1220213,1.1683743,0.0,1.1683743,0.29209358
42076,0.24832886,0.002110767,0.49454698,0.45423254,0.0,0.45423254,0.113558136
42079,0.034468096,0.0022753133,0.06666088,0.06588754,0.0,0.06588754,0.016471885
42081,0.0634416,0.002475608,0.12440759,0.14976744,0.0,0.14976744,0.03744186
42084,0.6628524,0.0029067572,1.3227981,1.2641,0.0,1.2641,0.316025
42087,0.11712433,0.0026611614,0.23158748,0.270824,0.0,0.270824,0.067706
42089,0.09096996,0.0026880484,0.17925186,0.19809334,0.0,0.19809334,0.049523335
42092,0.25464264,0.002804025,0.50648123,0.55999136,0.0,0.55999136,0.13999784
42094,0.7266366,0.002750772,1.4505224,1.3679619,0.0,1.3679619,0.34199047
42097,0.064373516,0.0027571793,0.12598985,0.13975433,0.0,0.13975433,0.03493858
42100,0.12118546,0.0029081574,0.23946278,0.27819547,0.0,0.27819547,0.06954887
42102,0.307617,0.0028813146,0.61235267,0.68420106,0.0,0.68420106,0.17105027
42105,0.37385997,0.0029144331,0.7448055,0.67010707,0.0,0.67010707,0.16752677
42108,0.1227523,0.0027984593,0.24270613,0.20355952,0.0,0.20355952,0.05088988
42110,0.27431607,0.0029695642,0.5456626,0.4961765,0.0,0.4961765,0.12404413
42113,0.2345184,0.0030988604,0.46593794,0.42313445,0.0,0.42313445,0.10578361
42115,0.049969062,0.0031852007,0.09675292,0.07541796,0.0,0.07541796,0.01885449
42118,0.3827761,0.0033694517,0.7621827,0.67473596,0.0,0.67473596,0.16868399
42121,0.1959346,0.0033677153,0.3885015,0.34660006,0.0,0.34660006,0.086650014
42123,0.4445493,0.0032727385,0.8858258,0.8276593,0.0,0.8276593,0.20691483
42126,0.02816532,0.0031863868,0.053144258,0.03763343,0.0,0.03763343,0.009408358
42128,0.24351777,0.003053721,0.48398185,0.43490314,0.0,0.43490314,0.108725786
42131,0.21417516,0.0027556655,0.42559466,0.37561592,0.0,0.37561592,0.09390398
42134,0.18764746,0.0024453637,0.37284955,0.34497687,0.0,0.34497687,0.08624422
42136,0.5258309,0.0023201818,1.0493417,1.126213,0.0,1.126213,0.28155324
42139,0.13185921,0.0019913716,0.26172706,0.22950774,0.0,0.22950774,0.057376936
42141,0.22264554,0.0018144026,0.44347668,0.40385243,0.0,0.40385243,0.10096311
42144,0.13437651,0.0015993923,0.26715362,0.2979898,0.0,0.2979898,0.07449745
42147,0.18359399,0.0014155777,0.3657724,0.33481956,0.0,0.33481956,0.08370489
42149,0.038434945,0.0014476426,0.07542225,0.07103256,0.0,0.07103256,0.01775814
42152,0.1891201,0.001587065,0.3766531,0.3425916,0.0,0.3425916,0.0856479
42155,0.05340846,0.001678003,0.10513892,0.11748523,0.0,0.11748523,0.029371308
42157,0.40654692,0.0016198508,0.811474,0.872658,0.0,0.872658,0.2181645
42160,0.031221502,0.0016819332,0.060761068,0.047234077,0.0,0.047234077,0.011808519
42162,0.42695215,0.0016070502,0.8522973,0.91689533,0.0,0.91689533,0.22922383
42165,0.031490136,0.0014056726,0.061574597,0.05815977,0.0,0.05815977,0.014539942
42168,0.04449348,0.0013175694,0.087669395,0.09122616,0.0,0.09122616,0.02280654
42170,0.0902132,0.0013912182,0.17903519,0.2000432,0.0,0.2000432,0.0500108
42173,0.22152609,0.001583437,0.44146875,0.4857764,0.0,0.4857764,0.1214441
42175,0.27963117,0.0017162516,0.5575461,0.510958,0.0,0.510958,0.1277395
42178,0.038341325,0.0019714192,0.074711226,0.0864774,0.0,0.0864774,0.02161935
42181,0.7240209,0.0021566655,1.4458851,1.3533989,0.0,1.3533989,0.33834973
