model,n,RN_vs_NN_gmean,RN_vs_NN_median,RN_vs_NN_better_share,NR_vs_NN_gmean,NR_vs_NN_median,NR_vs_NN_better_share,RR_vs_NN_gmean,RR_vs_NN_median,RR_vs_NN_better_share,RN_vs_NR_gmean,RN_vs_NR_median,RN_vs_NR_better_share,train_main_gmean,train_main_median,train_main_better_share,test_main_gmean,test_main_median,test_main_better_share,interaction_gmean,interaction_median,interaction_better_share,median_abs_log_interaction,p90_abs_log_interaction
KNN-default,6,1.2195086410417462,1.1195083089794715,0.0,1.4452682644179116,1.138808589401229,0.16666666666666666,1.282315996040471,1.0274899626965925,0.5,0.8437939661900131,1.0277526000505461,0.3333333333333333,1.040197337147085,1.0233367945401644,0.5,1.2327622367861824,0.9291026630841814,0.6666666666666666,0.7275481009870618,0.7813427608137579,1.0,0.24810490188862816,0.5988050007828436
OLS-default,6,1.1703876351483455,1.1788225123626042,0.16666666666666666,1.6399859754746007,1.3706186480564893,0.0,1.2972657154299807,0.9077764844358727,0.6666666666666666,0.7136570999088229,0.8858960095240663,0.8333333333333334,0.9621865142917481,0.9713746303223607,0.5,1.3482476590153414,0.9984346442739562,0.5,0.6758636376912422,0.6961493470834583,1.0,0.37481854921839985,0.7127693471809387
OLS-long,6,1.1420601726160304,1.070425835572634,0.16666666666666666,2.173281587139416,1.8239439058520666,0.0,1.8859913365382783,1.472860100629962,0.5,0.525500321437531,0.6819991257128948,0.8333333333333334,0.9955345566976889,0.9848899829234452,0.5,1.8944508996195417,1.554630393603849,0.16666666666666666,0.7598619650327114,0.7866917060844387,1.0,0.24021065442829348,0.5267618400149803
RevIN-OLS-default,6,0.6897328324708296,0.8739520428527093,0.6666666666666666,2.1144457871945015,1.7448712311738293,0.16666666666666666,0.7146581553407567,0.8071941562601925,0.8333333333333334,0.32620029165466763,0.3953185829550907,0.8333333333333334,0.4828267791926433,0.7047762132827824,0.6666666666666666,1.4801543454896373,1.2068310820216588,0.16666666666666666,0.4900280040667107,0.6585131595242444,1.0,0.4251833732911941,1.5866812903615848
RevIN-OLS-long,6,0.30758448254239007,0.6580223931742243,0.5,1.8909091835169842,1.6198811742599213,0.3333333333333333,0.4538363781802856,0.9370935636484123,0.6666666666666666,0.16266486260873747,0.33868519770462036,0.8333333333333334,0.27170431005698664,0.5701990586641144,0.6666666666666666,1.6703319063473778,1.8565711443104451,0.3333333333333333,0.7803046803197747,0.7993507006305883,0.8333333333333334,0.6226885609695546,1.7617137342839624
Ridge-default,6,1.1703876402784101,1.1788225123686207,0.16666666666666666,1.6399859799815597,1.3706186480569134,0.0,1.2972657190146488,0.9077764921287668,0.6666666666666666,0.7136571010756874,0.8858960095240485,0.8333333333333334,0.9621865164077397,0.9713746304266585,0.5,1.348247659775888,0.998434644273711,0.5,0.6758636347389761,0.696149339483634,1.0,0.37481856217989185,0.7127693471816681
