base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
45984,0.017202346,0.01246323,0.02194146,0.0032576695,0.15041588,0.19241452,0.04810363
45986,0.045906957,0.013598482,0.07821543,0.049125914,0.4522616,0.54131037,0.13532759
45989,0.035730757,0.014203664,0.05725785,0.06027205,0.033959944,0.1166865,0.029171625
45992,0.051933676,0.014040951,0.089826405,0.074891046,0.41936937,0.3400258,0.08500645
45995,0.051377643,0.014752384,0.0880029,0.047141094,0.019236565,0.09349385,0.023373462
45998,0.016778061,0.016785359,0.016770763,0.002729858,0.12576912,0.15480073,0.038700182
46001,0.017931426,0.021312756,0.0145500945,0.0043498348,0.46131754,0.504451,0.12611274
46003,0.04549822,0.02037895,0.07061749,0.061781567,0.052865982,0.116893746,0.029223436
46006,0.048085257,0.022422679,0.073747836,0.038590018,0.6894162,0.7222734,0.18056835
46009,0.051932175,0.025124485,0.078739874,0.0699214,0.041449707,0.0706422,0.01766055
46012,0.025126142,0.027885316,0.022366969,0.0027468551,0.14823292,0.1839685,0.045992125
46015,0.061748046,0.028598882,0.09489721,0.051656604,0.03144582,0.0578109,0.014452725
46018,0.05900782,0.030593028,0.08742261,0.047220945,0.018919626,0.08999332,0.02249833
46021,0.08112192,0.03145101,0.13079284,0.07533664,1.1733942,1.2281537,0.30703843
46023,0.040191222,0.035247043,0.045135405,0.032138225,0.32537252,0.2872922,0.07182305
46026,0.15901123,0.031792678,0.28622976,0.19123733,1.0629879,0.87888926,0.21972232
46029,0.029619893,0.032208536,0.027031248,0.0053763785,0.18877344,0.24820732,0.06205183
46032,0.032672584,0.036279395,0.029065771,0.0063545206,0.2232434,0.19484067,0.048710167
46035,0.050456036,0.038830504,0.062081575,0.048554312,0.042173386,0.104940295,0.026235074
46038,0.07743987,0.056144506,0.098735236,0.03584327,0.021970034,0.06920546,0.017301366
46041,0.10717434,0.07087722,0.14347145,0.083482586,0.7862794,0.8506171,0.21265428
46043,0.072028555,0.05299108,0.09106603,0.04315966,0.75800353,0.8012255,0.20030637
46046,0.047182415,0.054531783,0.039833046,0.0035518717,0.22421639,0.27682307,0.06920577
46049,0.05677997,0.050637845,0.06292209,0.02146665,0.3569843,0.3838284,0.0959571
46052,0.11020539,0.064390995,0.15601979,0.023088923,0.22140147,0.19944192,0.04986048
46055,0.08814978,0.058036033,0.11826352,0.027191773,0.022373995,0.07124241,0.017810602
46058,0.080458224,0.05564483,0.105271615,0.009377523,0.36700344,0.45278135,0.11319534
46061,0.06949115,0.062039766,0.07694253,0.04904603,0.7912121,0.73621255,0.18405314
46063,0.052089754,0.058892544,0.04528697,0.0040431456,0.1363211,0.17994761,0.044986904
46066,0.052253734,0.053114474,0.051393,0.0030974678,0.18764149,0.23241436,0.05810359
46069,0.049936414,0.05301867,0.046854157,0.02897566,0.44401416,0.4983243,0.124581076
46072,0.064848736,0.04704368,0.08265379,0.03661953,0.023608088,0.050659675,0.012664919
46075,0.063529216,0.028886864,0.09817157,0.05495271,0.047011852,0.09428529,0.023571322
46078,0.02962181,0.02458482,0.034658797,0.002879111,0.14790122,0.17152579,0.042881448
46081,0.18922353,0.022447646,0.35599938,0.23484145,1.4201107,1.8695621,0.46739054
46083,0.062498417,0.019571913,0.10542492,0.07435133,0.040456016,0.1440083,0.036002073
