epoch,train_mse,val_mse
1,0.9670779787699382,0.4156420826911926
2,0.5106784389019012,0.3229045271873474
3,0.365942800839742,0.30572882294654846
4,0.34342357246081034,0.3011418879032135
5,0.3373334608078003,0.2977868318557739
6,0.33289721369743347,0.2931230664253235
7,0.33165855892499285,0.2945025563240051
8,0.3293222126960754,0.29190853238105774
9,0.3264328644275665,0.2937380075454712
10,0.3252378515402476,0.29058340191841125
11,0.32334536290168764,0.28998979926109314
12,0.32532812166213987,0.29165035486221313
13,0.32274869505564374,0.28718265891075134
14,0.3248389995098114,0.2886878252029419
15,0.32529591250419615,0.2870336174964905
16,0.32268130691846214,0.287923127412796
17,0.32018517168362937,0.2868943214416504
18,0.3199872394402822,0.28648972511291504
