epoch,train_mse,val_mse
1,0.38776813729604087,0.21586737036705017
2,0.24144193462530772,0.18997101485729218
3,0.22392512476444246,0.19527751207351685
4,0.21932272124290467,0.18255192041397095
5,0.21795298933982848,0.18100488185882568
6,0.21388546812534331,0.1787651777267456
7,0.21120917785167695,0.17960868775844574
8,0.21039699133237202,0.1816682666540146
9,0.21045315758387248,0.1762661188840866
10,0.20767262144883475,0.1787569522857666
11,0.20612723942597708,0.17626217007637024
12,0.204210320353508,0.18154491484165192
13,0.20321876621246338,0.17733453214168549
