case,dataset,seq_len,pred_len,features,train_reversed,test_reversed,channels,train_windows,test_windows,mse,mae,dlinear_mse,dlinear_mae,mse_ratio_vs_dlinear,mae_ratio_vs_dlinear,seconds,checkpoint
NN,ETTh2,96,96,M,False,False,7,8449,2785,1.3755898418866106,0.6017020287643068,0.289,0.353,4.759826442514224,1.7045383251113508,0.412507250206545,<project-root>/checkpoints/extra_models/knn_NN_ETTh2_s96_p96_M.npz
NN,ETTh2,96,192,M,False,False,7,8353,2689,1.354335614010725,0.648688733230925,0.383,0.418,3.5361243185658617,1.551886921605084,0.5196144168730825,<project-root>/checkpoints/extra_models/knn_NN_ETTh2_s96_p192_M.npz
NN,ETTh2,96,336,M,False,False,7,8209,2545,1.1201552276511908,0.6402806353352826,0.448,0.465,2.5003464902928365,1.3769476028715752,0.6173414171207696,<project-root>/checkpoints/extra_models/knn_NN_ETTh2_s96_p336_M.npz
NN,ETTh2,96,720,M,False,False,7,7825,2161,1.1261538630818757,0.7117493643721252,0.605,0.551,1.8614113439369846,1.2917411331617517,1.0181317920796573,<project-root>/checkpoints/extra_models/knn_NN_ETTh2_s96_p720_M.npz
NR,ETTh2,96,96,M,False,True,7,8449,2785,1.3538631039030569,0.6003431639918797,0.289,0.353,4.6846474183496785,1.7006888498353534,0.4932334579061717,<project-root>/checkpoints/extra_models/knn_NR_ETTh2_s96_p96_M.npz
NR,ETTh2,96,192,M,False,True,7,8353,2689,1.3371402135055663,0.6497434353025667,0.383,0.418,3.491227711502784,1.5544101323027912,0.5281556658446789,<project-root>/checkpoints/extra_models/knn_NR_ETTh2_s96_p192_M.npz
NR,ETTh2,96,336,M,False,True,7,8209,2545,1.138291973760063,0.6540398489580952,0.448,0.465,2.540830298571569,1.4065373095873015,0.6102025001309812,<project-root>/checkpoints/extra_models/knn_NR_ETTh2_s96_p336_M.npz
NR,ETTh2,96,720,M,False,True,7,7825,2161,1.185191853714983,0.7402307550164975,0.605,0.551,1.9589947995288977,1.3434314973076178,1.095097207929939,<project-root>/checkpoints/extra_models/knn_NR_ETTh2_s96_p720_M.npz
RN,ETTh2,96,96,M,True,False,7,8449,2785,0.6578173301376108,0.5335443499060837,0.289,0.353,2.2761845333481343,1.5114570818869226,0.3841376251075417,<project-root>/checkpoints/extra_models/knn_RN_ETTh2_s96_p96_M.npz
RN,ETTh2,96,192,M,True,False,7,8353,2689,0.880622772514206,0.6342899757404169,0.383,0.418,2.299276168444402,1.5174401333502798,0.5182338748127222,<project-root>/checkpoints/extra_models/knn_RN_ETTh2_s96_p192_M.npz
