base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
42061,0.53747976,0.0038181162,1.0711414,1.1883227,0.0,1.1883227,0.29708067
42063,0.21836837,0.0038004722,0.43293628,0.48071012,0.0,0.48071012,0.12017753
42066,0.1612964,0.0036747616,0.31891802,0.35352373,0.0,0.35352373,0.08838093
42068,0.05488864,0.0036004055,0.106176876,0.0854068,0.0,0.0854068,0.0213517
42071,0.2149635,0.0032765176,0.4266505,0.3897539,0.0,0.3897539,0.09743848
42074,0.5430347,0.0026760928,1.0833932,1.1683743,0.0,1.1683743,0.29209358
42076,0.24513136,0.002464245,0.48779845,0.45423254,0.0,0.45423254,0.113558136
42079,0.0412666,0.0022916982,0.0802415,0.06588754,0.0,0.06588754,0.016471885
42081,0.072341144,0.002133691,0.1425486,0.14976744,0.0,0.14976744,0.03744186
42084,0.6709628,0.0019482182,1.3399774,1.2641,0.0,1.2641,0.316025
42087,0.13476707,0.0018289005,0.26770523,0.270824,0.0,0.270824,0.067706
42089,0.09057912,0.0016301671,0.17952807,0.19809334,0.0,0.19809334,0.049523335
42092,0.2633794,0.0015071513,0.5252516,0.55999136,0.0,0.55999136,0.13999784
42094,0.71727437,0.0014453124,1.4331034,1.3679619,0.0,1.3679619,0.34199047
42097,0.06130487,0.0014486214,0.121161126,0.13975433,0.0,0.13975433,0.03493858
42100,0.1365069,0.0013258482,0.27168795,0.27819547,0.0,0.27819547,0.06954887
42102,0.3271223,0.0012945237,0.65295005,0.68420106,0.0,0.68420106,0.17105027
42105,0.35585368,0.001222197,0.71048516,0.67010707,0.0,0.67010707,0.16752677
42108,0.110040426,0.0011131662,0.21896769,0.20355952,0.0,0.20355952,0.05088988
42110,0.2577506,0.0010613664,0.5144398,0.4961765,0.0,0.4961765,0.12404413
42113,0.22141743,0.0009580069,0.44187686,0.42313445,0.0,0.42313445,0.10578361
42115,0.04265635,0.0009385156,0.08437419,0.07541796,0.0,0.07541796,0.01885449
42118,0.35751632,0.0009343792,0.7140983,0.67473596,0.0,0.67473596,0.16868399
42121,0.18323804,0.0009115332,0.36556458,0.34660006,0.0,0.34660006,0.086650014
42123,0.43021193,0.00089801865,0.85952586,0.8276593,0.0,0.8276593,0.20691483
42126,0.021521447,0.0009687079,0.042074185,0.03763343,0.0,0.03763343,0.009408358
42128,0.234477,0.000957663,0.46799636,0.43490314,0.0,0.43490314,0.108725786
42131,0.20246053,0.00094532454,0.40397573,0.37561592,0.0,0.37561592,0.09390398
42134,0.18996514,0.00091582723,0.37901446,0.34497687,0.0,0.34497687,0.08624422
42136,0.53668,0.000941246,1.0724187,1.126213,0.0,1.126213,0.28155324
42139,0.13031492,0.0010983293,0.2595315,0.22950774,0.0,0.22950774,0.057376936
42141,0.22292875,0.0015939999,0.4442635,0.40385243,0.0,0.40385243,0.10096311
42144,0.13213065,0.0013228888,0.2629384,0.2979898,0.0,0.2979898,0.07449745
42147,0.18807958,0.0012647781,0.37489438,0.33481956,0.0,0.33481956,0.08370489
42149,0.037092622,0.0013295762,0.072855674,0.07103256,0.0,0.07103256,0.01775814
42152,0.1937583,0.0014475732,0.38606903,0.3425916,0.0,0.3425916,0.0856479
42155,0.053994562,0.0015845154,0.1064046,0.11748523,0.0,0.11748523,0.029371308
42157,0.40118825,0.0017174768,0.800659,0.872658,0.0,0.872658,0.2181645
42160,0.03044,0.0018837381,0.05899626,0.047234077,0.0,0.047234077,0.011808519
42162,0.41942012,0.0020052707,0.83683497,0.91689533,0.0,0.91689533,0.22922383
42165,0.033239488,0.002214927,0.06426405,0.05815977,0.0,0.05815977,0.014539942
42168,0.043400437,0.0024059855,0.084394895,0.09122616,0.0,0.09122616,0.02280654
42170,0.08370689,0.0025544257,0.16485937,0.2000432,0.0,0.2000432,0.0500108
42173,0.2121654,0.0028366437,0.42149416,0.4857764,0.0,0.4857764,0.1214441
42175,0.29112235,0.0030197992,0.5792249,0.510958,0.0,0.510958,0.1277395
42178,0.037431724,0.003319218,0.07154423,0.0864774,0.0,0.0864774,0.02161935
42181,0.7423108,0.003530773,1.4810909,1.3533989,0.0,1.3533989,0.33834973
42183,0.021004677,0.0036776096,0.038331743,0.043443646,0.0,0.043443646,0.010860912
42186,0.36429825,0.0037503236,0.7248462,0.8096137,0.0,0.8096137,0.20240343
42188,0.014868115,0.0037946554,0.025941575,0.027368004,0.0,0.027368004,0.006842001
42191,0.26979598,0.0037490772,0.5358429,0.4637936,0.0,0.4637936,0.1159484
42194,0.16203766,0.0037541657,0.32032114,0.3793515,0.0,0.3793515,0.094837874
42196,0.48014703,0.0036951324,0.95659894,1.0540525,0.0,1.0540525,0.26351312
42199,0.38862005,0.0036306486,0.77360946,0.690152,0.0,0.690152,0.172538
42202,0.5311237,0.0035640951,1.0586833,0.9512331,0.0,0.9512331,0.23780827
42204,0.15783839,0.0035286227,0.31214818,0.2635609,0.0,0.2635609,0.06589022
42207,0.124682516,0.0034034904,0.24596155,0.27953616,0.0,0.27953616,0.06988404
42209,0.58624583,0.0033032068,1.1691884,1.055854,0.0,1.055854,0.2639635
42212,0.2850645,0.003163167,0.5669658,0.6464371,0.0,0.6464371,0.16160928
42215,0.027378963,0.0030736818,0.051684245,0.068377,0.0,0.068377,0.01709425
42217,0.07232312,0.0030837927,0.14156245,0.11339215,0.0,0.11339215,0.028348038
42220,0.17048186,0.002965713,0.337998,0.30164114,0.0,0.30164114,0.075410284
42222,0.12605596,0.002942803,0.24916911,0.22823985,0.0,0.22823985,0.057059962
42225,0.2296564,0.0028178121,0.45649496,0.42173657,0.0,0.42173657,0.10543414
42228,0.029400809,0.0027505595,0.056051057,0.070893094,0.0,0.070893094,0.017723273
42230,0.18980227,0.002694779,0.37690976,0.36186624,0.0,0.36186624,0.09046656
42233,0.47162822,0.002614376,0.9406421,0.98298615,0.0,0.98298615,0.24574654
