base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
11424,0.30168298,0.08171604,0.52164996,0.28535724,0.0,0.28535724,0.07133931
11425,0.11003528,0.08253687,0.13753371,0.08018756,0.0,0.08018756,0.02004689
11426,0.21969832,0.08286559,0.35653105,0.4641658,0.0,0.4641658,0.11604145
11427,0.22614288,0.08645973,0.36582604,0.49753729,0.0,0.49753729,0.12438432
11428,0.54618925,0.093041785,0.99933666,0.64418745,0.0,0.64418745,0.16104686
11429,0.87498933,0.09456428,1.6554145,1.1705914,0.0,1.1705914,0.29264784
11430,0.28635347,0.091929734,0.48077717,0.26761746,0.0,0.26761746,0.066904366
11431,0.16771184,0.08867425,0.24674942,0.25356597,0.0,0.25356597,0.06339149
11432,0.4395016,0.09188763,0.7871156,0.51484823,0.0,0.51484823,0.12871206
11433,0.15467182,0.10041735,0.20892628,0.16548602,0.0,0.16548602,0.041371506
11434,0.10941497,0.09862854,0.12020141,0.05684636,0.0,0.05684636,0.01421159
11435,0.15608011,0.08953961,0.22262062,0.22496699,0.0,0.22496699,0.056241747
11436,0.54155463,0.08077217,1.0023371,0.75096816,0.0,0.75096816,0.18774204
11437,0.32745767,0.07254226,0.5823731,0.65895087,0.0,0.65895087,0.16473772
11438,0.31188738,0.07159391,0.5521808,0.63676566,0.0,0.63676566,0.15919141
11439,0.11724153,0.07610897,0.15837409,0.043024767,0.0,0.043024767,0.010756192
11440,0.33637047,0.07608411,0.59665686,0.39493278,0.0,0.39493278,0.098733194
11441,0.13640018,0.07229312,0.20050722,0.089006566,0.0,0.089006566,0.022251641
11442,0.303286,0.06667498,0.539897,0.36645815,0.0,0.36645815,0.09161454
11443,0.08532729,0.06333399,0.107320584,0.037758037,0.0,0.037758037,0.009439509
11444,0.50187683,0.063395046,0.94035864,1.0529885,0.0,1.0529885,0.26324713
11445,0.13948964,0.064446904,0.21453238,0.12806688,0.0,0.12806688,0.03201672
11446,0.4390087,0.06458156,0.81343585,0.5536609,0.0,0.5536609,0.13841523
11447,0.06947922,0.06299744,0.075960994,0.050815355,0.0,0.050815355,0.012703839
11448,0.79775834,0.05966845,1.5358483,1.1808769,0.0,1.1808769,0.2952192
11449,0.15610202,0.06115468,0.25104937,0.13180041,0.0,0.13180041,0.032950103
11450,0.23495555,0.07198011,0.39793098,0.20701618,0.0,0.20701618,0.051754046
11451,0.103798784,0.076509155,0.13108842,0.15489784,0.0,0.15489784,0.03872446
11452,0.1636274,0.077212736,0.25004208,0.28224784,0.0,0.28224784,0.07056196
11453,0.08466933,0.071283914,0.098054744,0.060838897,0.0,0.060838897,0.015209724
11454,0.33162263,0.06708025,0.596165,0.59930795,0.0,0.59930795,0.14982699
11455,0.31123826,0.070657365,0.55181915,0.4617387,0.0,0.4617387,0.11543468
11456,0.15847562,0.081733264,0.23521797,0.120045744,0.0,0.120045744,0.030011436
11457,0.36712897,0.08838692,0.645871,0.5719064,0.0,0.5719064,0.1429766
11458,0.11227262,0.08875955,0.1357857,0.043206453,0.0,0.043206453,0.010801613
11459,0.13685702,0.083724506,0.1899895,0.10399109,0.0,0.10399109,0.025997773
11460,0.11379727,0.07668245,0.15091208,0.072323225,0.0,0.072323225,0.018080806
11461,0.45054972,0.07181635,0.82928306,0.7316639,0.0,0.7316639,0.18291597
11462,0.22282808,0.07574978,0.36990634,0.28139096,0.0,0.28139096,0.07034774
11463,0.107668914,0.08388492,0.13145293,0.07414643,0.0,0.07414643,0.018536607
11464,0.0945157,0.08194829,0.10708312,0.090250164,0.0,0.090250164,0.022562541
11465,0.216121,0.07614954,0.35609245,0.18916059,0.0,0.18916059,0.047290146
11466,0.1388938,0.069052756,0.20873483,0.15229906,0.0,0.15229906,0.038074765
11467,0.38870513,0.061499137,0.71591115,0.64497083,0.0,0.64497083,0.16124271
11468,0.07869137,0.056304526,0.10107821,0.06185474,0.0,0.06185474,0.015463685
11469,0.54777104,0.054074362,1.0414677,0.9526183,0.0,0.9526183,0.23815458
11470,0.7017536,0.051605463,1.3519017,1.3464446,0.0,1.3464446,0.33661115
11471,0.9037447,0.047499333,1.7599901,1.6709595,0.0,1.6709595,0.41773987
11472,0.06558061,0.049605843,0.081555374,0.045307774,0.0,0.045307774,0.0113269435
11473,0.3902725,0.054184143,0.72636086,0.7678766,0.0,0.7678766,0.19196916
11474,0.13138266,0.057555873,0.20520945,0.13053204,0.0,0.13053204,0.03263301
11475,0.35620847,0.06338022,0.6490367,0.7365403,0.0,0.7365403,0.18413508
11476,0.101127446,0.0717242,0.13053069,0.16542761,0.0,0.16542761,0.041356903
11477,0.62016225,0.076987244,1.1633372,1.3268656,0.0,1.3268656,0.3317164
11478,0.15719356,0.08744212,0.226945,0.33438137,0.0,0.33438137,0.08359534
11479,0.9248095,0.10864133,1.7409778,1.3299096,0.0,1.3299096,0.3324774
11480,0.16654485,0.12652169,0.206568,0.05641227,0.0,0.05641227,0.014103067
11481,0.80806565,0.137355,1.4787763,0.965223,0.0,0.965223,0.24130575
11482,0.123712964,0.13828856,0.10913738,0.1466377,0.0,0.1466377,0.036659423
11483,0.44865504,0.13681938,0.7604907,0.3639637,0.0,0.3639637,0.09099092
11484,0.24865758,0.12676823,0.37054694,0.16640589,0.0,0.16640589,0.04160147
11485,0.14256309,0.122886,0.16224019,0.073508374,0.0,0.073508374,0.018377094
11486,0.34433305,0.12347891,0.5651872,0.8239465,0.0,0.8239465,0.20598662
11487,0.1754195,0.12890671,0.22193229,0.08963957,0.0,0.08963957,0.022409892
11488,0.17930345,0.13007127,0.22853565,0.08578333,0.0,0.08578333,0.021445833
11489,0.16725992,0.12170426,0.21281557,0.2925268,0.0,0.2925268,0.0731317
11490,0.6040174,0.11219987,1.0958349,0.73465484,0.0,0.73465484,0.18366371
11491,0.16051744,0.10201329,0.21902157,0.12057572,0.0,0.12057572,0.03014393
11492,0.4375707,0.09321631,0.781925,0.48780665,0.0,0.48780665,0.12195166
11493,0.49149308,0.09308318,0.8899029,0.5450279,0.0,0.5450279,0.13625698
11494,0.11650135,0.09464791,0.1383548,0.21364255,0.0,0.21364255,0.053410638
11495,0.17713343,0.09114754,0.2631193,0.3928702,0.0,0.3928702,0.09821755
11496,0.39396504,0.09789046,0.69003963,0.36125946,0.0,0.36125946,0.090314865
11497,0.17248519,0.109784484,0.23518592,0.15552293,0.0,0.15552293,0.038880732
11498,0.17747651,0.11659946,0.23835355,0.422511,0.0,0.422511,0.10562775
11499,0.18113278,0.12841542,0.23385012,0.08437566,0.0,0.08437566,0.021093914
11500,0.5093648,0.13256834,0.88616115,1.1988732,0.0,1.1988732,0.2997183
11501,0.13381557,0.13023992,0.13739121,0.23856115,0.0,0.23856115,0.05964029
11502,0.34792486,0.12800284,0.56784683,0.21847236,0.0,0.21847236,0.05461809
11503,0.11978194,0.13980521,0.09975866,0.1635956,0.0,0.1635956,0.0408989
11504,0.48236322,0.1597266,0.8049998,1.0934292,0.0,1.0934292,0.2733573
11505,0.41141924,0.17677343,0.646065,0.20524871,0.0,0.20524871,0.05131218
11506,0.24292928,0.18332148,0.30253708,0.55849,0.0,0.55849,0.1396225
11507,0.19723332,0.18845211,0.20601451,0.3976208,0.0,0.3976208,0.0994052
11508,0.16758932,0.18909967,0.14607899,0.3617657,0.0,0.3617657,0.09044143
11509,0.21117394,0.18735075,0.23499711,0.026368327,0.0,0.026368327,0.006592082
11510,0.14314981,0.19555587,0.09074376,0.17209633,0.0,0.17209633,0.04302408
11511,0.20314896,0.20615137,0.20014656,0.03389336,0.0,0.03389336,0.00847334
11512,0.26962352,0.21505952,0.32418755,0.12467021,0.0,0.12467021,0.031167552
11513,0.26158598,0.22643034,0.29674163,0.050699566,0.0,0.050699566,0.012674891
11514,0.20518875,0.22880656,0.18157093,0.37094903,0.0,0.37094903,0.09273726
11515,0.8042593,0.22556393,1.3829546,0.6137931,0.0,0.6137931,0.15344827
11516,0.26360413,0.23379374,0.2934145,0.039559036,0.0,0.039559036,0.009889759
11517,0.33411205,0.22805142,0.44017267,0.097750984,0.0,0.097750984,0.024437746
11518,0.1413731,0.21356736,0.06917884,0.19914107,0.0,0.19914107,0.049785268
11519,0.41796184,0.21914847,0.6167752,1.2134265,0.0,1.2134265,0.30335662
11520,0.23942894,0.24026978,0.2385881,0.07772831,0.0,0.07772831,0.019432077
11521,0.7814737,0.25000355,1.3129438,0.49895915,0.0,0.49895915,0.12473979
11522,0.35847127,0.26013568,0.45680687,0.94498473,0.0,0.94498473,0.23624618
11523,0.2980304,0.26554498,0.33051583,0.026712721,0.0,0.026712721,0.0066781803
11524,1.4325172,0.27272022,2.5923142,1.3629497,0.0,1.3629497,0.34073743
11525,0.28100395,0.27819213,0.28381577,0.053744774,0.0,0.053744774,0.013436194
11526,0.2037987,0.28875944,0.118837975,0.13526928,0.0,0.13526928,0.03381732
11527,0.28226954,0.29835987,0.2661792,0.08032372,0.0,0.08032372,0.02008093
11528,0.38129762,0.293567,0.46902823,0.06902783,0.0,0.06902783,0.017256958
11529,0.4764153,0.28714752,0.6656831,1.3457369,0.0,1.3457369,0.33643422
11530,0.268999,0.2890478,0.2489502,0.6300388,0.0,0.6300388,0.1575097
11531,0.84648186,0.29526338,1.3977003,0.5057888,0.0,0.5057888,0.1264472
11532,0.31334716,0.30300817,0.32368615,0.046337474,0.0,0.046337474,0.011584369
11533,0.24233796,0.30586702,0.17880891,0.10884563,0.0,0.10884563,0.027211407
11534,0.44899377,0.30060533,0.59738225,1.1961504,0.0,1.1961504,0.2990376
11535,0.9184331,0.30729166,1.5295745,0.61189455,0.0,0.61189455,0.15297364
11536,0.3136959,0.3191824,0.30820945,0.19537248,0.0,0.19537248,0.04884312
11537,0.2911025,0.3231813,0.2590237,0.20880114,0.0,0.20880114,0.052200284
11538,0.49913457,0.33180028,0.66646886,0.14780714,0.0,0.14780714,0.036951784
11539,0.2772501,0.32937658,0.22512364,0.42159584,0.0,0.42159584,0.10539896
11540,0.70536107,0.32244685,1.0882753,0.36243024,0.0,0.36243024,0.09060756
11541,0.5089696,0.31514668,0.70279247,0.15583976,0.0,0.15583976,0.03895994
11542,0.5236584,0.3166656,0.7306512,0.1680509,0.0,0.1680509,0.042012725
11543,0.3276613,0.31597626,0.33934632,0.31744573,0.0,0.31744573,0.07936143
11544,0.99916404,0.31153595,1.686792,0.7269764,0.0,0.7269764,0.1817441
11545,0.3722464,0.28027305,0.4642198,0.5810682,0.0,0.5810682,0.14526705
11546,0.4342358,0.26803246,0.60043913,0.92664546,0.0,0.92664546,0.23166136
11547,0.41668668,0.26988065,0.5634927,0.09886833,0.0,0.09886833,0.024717083
11548,0.8484395,0.27163926,1.4252399,0.64561117,0.0,0.64561117,0.16140279
11549,0.2572422,0.2682873,0.2461971,0.1654087,0.0,0.1654087,0.041352175
