base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
11424,0.22747695,0.20545326,0.24950068,0.09467447,0.38992962,0.28535724,0.07133931
11425,0.23450445,0.19699924,0.27200964,0.064634465,0.044388633,0.08018756,0.02004689
11426,0.2317465,0.18944962,0.27404335,0.061675966,0.4211657,0.4641658,0.11604145
11427,0.18555386,0.18338549,0.18772225,0.03730711,0.42472005,0.49753729,0.12438432
11428,0.22194266,0.18142022,0.2624651,0.08761257,0.5699712,0.64418745,0.16104686
11429,0.28219384,0.1842153,0.38017237,0.08749783,0.88867587,1.1705914,0.29264784
11430,0.17499276,0.19325876,0.15672675,0.110856116,0.39914322,0.26761746,0.066904366
11431,0.32364032,0.20941138,0.43786928,0.09631016,0.3121343,0.25356597,0.06339149
11432,0.32819763,0.23178627,0.42460898,0.087448746,0.29583046,0.51484823,0.12871206
11433,0.3384489,0.25271344,0.42418435,0.059467386,0.21988642,0.16548602,0.041371506
11434,0.3190653,0.25378272,0.3843479,0.07100714,0.05249824,0.05684636,0.01421159
11435,0.2541567,0.23213698,0.27617645,0.0175813,0.23838727,0.22496699,0.056241747
11436,0.24420209,0.1958081,0.29259607,0.074718945,0.6501436,0.75096816,0.18774204
11437,0.17013295,0.16012697,0.18013895,0.0388581,0.54358715,0.65895087,0.16473772
11438,0.13815156,0.13053232,0.14577079,0.060402334,0.48598257,0.63676566,0.15919141
11439,0.1374389,0.11736303,0.15751477,0.03325657,0.029130993,0.043024767,0.010756192
11440,0.15143959,0.12218241,0.18069677,0.041308027,0.24838763,0.39493278,0.098733194
11441,0.18099695,0.13442671,0.2275672,0.104883514,0.10030196,0.089006566,0.022251641
11442,0.18000124,0.15033789,0.20966458,0.03846074,0.28454915,0.36645815,0.09161454
11443,0.17488098,0.16477422,0.18498774,0.054900676,0.039571043,0.037758037,0.009439509
11444,0.22064371,0.17711055,0.26417688,0.08346313,0.7272839,1.0529885,0.26324713
11445,0.24957772,0.18647951,0.31267592,0.11042374,0.0696928,0.12806688,0.03201672
11446,0.22600682,0.19128315,0.26073048,0.060628008,0.34792265,0.5536609,0.13841523
11447,0.22781008,0.19151962,0.26410055,0.042288322,0.026189795,0.050815355,0.012703839
11448,0.31351992,0.18864965,0.43839017,0.16458155,0.74355125,1.1808769,0.2952192
11449,0.23280871,0.18457298,0.28104442,0.09180399,0.060860205,0.13180041,0.032950103
11450,0.17614867,0.1808893,0.17140806,0.047500324,0.25054082,0.20701618,0.051754046
11451,0.2134211,0.17938764,0.24745454,0.018317914,0.17690802,0.15489784,0.03872446
11452,0.21488285,0.1807341,0.24903162,0.028966093,0.2411172,0.28224784,0.07056196
11453,0.21317734,0.18679939,0.2395553,0.055647526,0.028318265,0.060838897,0.015209724
