epoch,train_mse,val_mse
1,0.6024021624724071,0.30658194422721863
2,0.3400492304166158,0.29508084058761597
3,0.3292903780142466,0.29063642024993896
4,0.3265322786172231,0.29114001989364624
5,0.3203356630007426,0.28656241297721863
6,0.31688609639803567,0.285140722990036
7,0.31429179588953654,0.28647392988204956
8,0.3155703263282776,0.28396084904670715
9,0.3144038119316101,0.28568074107170105
10,0.31247986110051473,0.2841355502605438
11,0.3120232548713684,0.2845494747161865
12,0.3140239102045695,0.2849574089050293
