epoch,train_mse,val_mse
1,1.2198199221293131,0.23452535271644592
2,1.1784643042882283,0.2387974113225937
3,1.134920116742452,0.2375878095626831
4,1.1243613128662109,0.23842673003673553
5,1.1196585947672526,0.23882165551185608
