base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
42061,0.6360992,0.0060835816,1.2661148,1.1883227,0.0,1.1883227,0.29708067
42063,0.2743356,0.005980939,0.5426903,0.48071012,0.0,0.48071012,0.12017753
42066,0.20767792,0.0061046625,0.40925118,0.35352373,0.0,0.35352373,0.08838093
42068,0.04365903,0.005960057,0.08135801,0.0854068,0.0,0.0854068,0.0213517
42071,0.17670994,0.0058650034,0.34755483,0.3897539,0.0,0.3897539,0.09743848
42074,0.63535386,0.005828016,1.2648797,1.1683743,0.0,1.1683743,0.29209358
42076,0.20471685,0.0060954876,0.4033382,0.45423254,0.0,0.45423254,0.113558136
42079,0.03556375,0.006187778,0.064939715,0.06588754,0.0,0.06588754,0.016471885
42081,0.09665295,0.006328963,0.18697692,0.14976744,0.0,0.14976744,0.03744186
42084,0.59292537,0.006746924,1.1791039,1.2641,0.0,1.2641,0.316025
42087,0.16090734,0.006413491,0.3154012,0.270824,0.0,0.270824,0.067706
42089,0.11114824,0.0060929707,0.21620351,0.19809334,0.0,0.19809334,0.049523335
42092,0.31022036,0.005919891,0.61452085,0.55999136,0.0,0.55999136,0.13999784
42094,0.6456389,0.0054745735,1.2858032,1.3679619,0.0,1.3679619,0.34199047
42097,0.07892612,0.004956233,0.152896,0.13975433,0.0,0.13975433,0.03493858
42100,0.15959468,0.005082887,0.3141065,0.27819547,0.0,0.27819547,0.06954887
42102,0.36986324,0.004530016,0.7351964,0.68420106,0.0,0.68420106,0.17105027
42105,0.31356683,0.0044317576,0.62270194,0.67010707,0.0,0.67010707,0.16752677
42108,0.0940134,0.004358944,0.18366785,0.20355952,0.0,0.20355952,0.05088988
42110,0.23557258,0.004013635,0.46713153,0.4961765,0.0,0.4961765,0.12404413
42113,0.20105068,0.0034892194,0.39861214,0.42313445,0.0,0.42313445,0.10578361
42115,0.039102737,0.0036454936,0.07455998,0.07541796,0.0,0.07541796,0.01885449
42118,0.32014477,0.0035251153,0.63676447,0.67473596,0.0,0.67473596,0.16868399
42121,0.16295676,0.0035104577,0.32240304,0.34660006,0.0,0.34660006,0.086650014
42123,0.39626083,0.0036657292,0.78885585,0.8276593,0.0,0.8276593,0.20691483
42126,0.020215698,0.0037733002,0.036658097,0.03763343,0.0,0.03763343,0.009408358
42128,0.20495684,0.0039679124,0.40594578,0.43490314,0.0,0.43490314,0.108725786
42131,0.17304808,0.004002059,0.3420941,0.37561592,0.0,0.37561592,0.09390398
42134,0.16638537,0.0040581725,0.32871258,0.34497687,0.0,0.34497687,0.08624422
42136,0.59972924,0.004021295,1.1954371,1.126213,0.0,1.126213,0.28155324
42139,0.10552016,0.003997894,0.20704241,0.22950774,0.0,0.22950774,0.057376936
42141,0.1917261,0.0040522795,0.37939993,0.40385243,0.0,0.40385243,0.10096311
42144,0.1683998,0.004290864,0.3325087,0.2979898,0.0,0.2979898,0.07449745
42147,0.15685913,0.004241772,0.3094765,0.33481956,0.0,0.33481956,0.08370489
42149,0.035597384,0.0043558762,0.06683889,0.07103256,0.0,0.07103256,0.01775814
42152,0.15997137,0.004415082,0.31552768,0.3425916,0.0,0.3425916,0.0856479
42155,0.068018936,0.0044554393,0.13158244,0.11748523,0.0,0.11748523,0.029371308
42157,0.47165838,0.004455268,0.93886155,0.872658,0.0,0.872658,0.2181645
42160,0.023461156,0.0047957455,0.042126566,0.047234077,0.0,0.047234077,0.011808519
42162,0.49577618,0.004882828,0.98666954,0.91689533,0.0,0.91689533,0.22922383
42165,0.0331566,0.005192255,0.061120942,0.05815977,0.0,0.05815977,0.014539942
42168,0.052593116,0.0053023226,0.099883914,0.09122616,0.0,0.09122616,0.02280654
42170,0.11777765,0.005364034,0.23019128,0.2000432,0.0,0.2000432,0.0500108
42173,0.2666894,0.0049657845,0.528413,0.4857764,0.0,0.4857764,0.1214441
42175,0.24230762,0.005287982,0.4793273,0.510958,0.0,0.510958,0.1277395
42178,0.055945005,0.005980817,0.10590919,0.0864774,0.0,0.0864774,0.02161935
42181,0.64932287,0.005834485,1.2928113,1.3533989,0.0,1.3533989,0.33834973
42183,0.023534944,0.0056810505,0.041388836,0.043443646,0.0,0.043443646,0.010860912
42186,0.433591,0.005622816,0.8615592,0.8096137,0.0,0.8096137,0.20240343
42188,0.018968454,0.0052283467,0.03270856,0.027368004,0.0,0.027368004,0.006842001
42191,0.22417253,0.004738057,0.443607,0.4637936,0.0,0.4637936,0.1159484
42194,0.20585197,0.004474699,0.40722927,0.3793515,0.0,0.3793515,0.094837874
42196,0.5509741,0.0044483854,1.0974997,1.0540525,0.0,1.0540525,0.26351312
42199,0.33348843,0.0043939822,0.6625828,0.690152,0.0,0.690152,0.172538
42202,0.4583777,0.004412265,0.9123431,0.9512331,0.0,0.9512331,0.23780827
42204,0.12576391,0.0043758214,0.24715202,0.2635609,0.0,0.2635609,0.06589022
42207,0.15432101,0.004439265,0.30420277,0.27953616,0.0,0.27953616,0.06988404
42209,0.51114905,0.0043341937,1.0179639,1.055854,0.0,1.055854,0.2639635
42212,0.34455764,0.004484104,0.68463117,0.6464371,0.0,0.6464371,0.16160928
42215,0.04378705,0.004537407,0.0830367,0.068377,0.0,0.068377,0.01709425
42217,0.061859984,0.004389023,0.11933094,0.11339215,0.0,0.11339215,0.028348038
42220,0.14346798,0.004323986,0.282612,0.30164114,0.0,0.30164114,0.075410284
42222,0.106879525,0.0044862377,0.2092728,0.22823985,0.0,0.22823985,0.057059962
42225,0.19867384,0.004593545,0.39275417,0.42173657,0.0,0.42173657,0.10543414
42228,0.03982256,0.0047374307,0.07490769,0.070893094,0.0,0.070893094,0.017723273
42230,0.16811723,0.004737011,0.33149743,0.36186624,0.0,0.36186624,0.09046656
42233,0.5207413,0.0047404114,1.0367422,0.98298615,0.0,0.98298615,0.24574654
42235,0.1372859,0.0046798075,0.269892,0.23610578,0.0,0.23610578,0.059026446
42238,0.3507843,0.004268754,0.6972999,0.6503604,0.0,0.6503604,0.1625901
42241,0.14881799,0.0042889393,0.29334703,0.32011914,0.0,0.32011914,0.080029786
42243,0.055216726,0.0040982864,0.10633516,0.0978429,0.0,0.0978429,0.024460725
42246,0.023798982,0.0040948708,0.043503094,0.044268887,0.0,0.044268887,0.011067222
42249,0.47880217,0.0039566616,0.9536477,1.0101124,0.0,1.0101124,0.2525281
42251,0.266034,0.0039909994,0.528077,0.48294997,0.0,0.48294997,0.12073749
42254,0.8080279,0.0039513726,1.6121044,1.666942,0.0,1.666942,0.4167355
42256,0.22977948,0.003907455,0.45565152,0.48843682,0.0,0.48843682,0.122109205
42259,0.03965224,0.004071047,0.07523343,0.0788524,0.0,0.0788524,0.0197131
42262,0.5819944,0.004011037,1.1599778,1.2251726,0.0,1.2251726,0.30629316
42264,0.8113396,0.004095043,1.6185842,1.5365387,0.0,1.5365387,0.38413468
42267,0.08823774,0.0040597706,0.17241572,0.15227354,0.0,0.15227354,0.038068384
42269,0.2382734,0.0041129827,0.4724338,0.5129686,0.0,0.5129686,0.12824215
42272,0.28786436,0.0040704464,0.57165825,0.51624894,0.0,0.51624894,0.12906224
42275,0.52251655,0.004203533,1.0408295,0.9776816,0.0,0.9776816,0.2444204
42277,0.051357802,0.004282283,0.098433316,0.105897695,0.0,0.105897695,0.026474424
42280,0.7856037,0.0045090285,1.5666984,1.666808,0.0,1.666808,0.416702
42282,0.40855733,0.004625048,0.81248957,0.75584024,0.0,0.75584024,0.18896006
42285,0.2358837,0.004699505,0.46706787,0.5128953,0.0,0.5128953,0.12822382
42288,0.019668052,0.00454491,0.034791198,0.03824609,0.0,0.03824609,0.009561523
42290,0.032956008,0.004538274,0.061373744,0.048244074,0.0,0.048244074,0.0120610185
42293,0.07133386,0.0045961845,0.13807154,0.11719048,0.0,0.11719048,0.02929762
42296,0.09553892,0.0046294187,0.18644844,0.15829842,0.0,0.15829842,0.039574604
42298,0.9039604,0.0046592313,1.8032616,1.6993092,0.0,1.6993092,0.4248273
42301,0.051418837,0.0045518097,0.09828586,0.105671905,0.0,0.105671905,0.026417976
42303,0.10221582,0.004495967,0.19993567,0.17386031,0.0,0.17386031,0.043465078
42306,0.075253725,0.0046645007,0.14584295,0.12345407,0.0,0.12345407,0.030863518
42309,0.56645536,0.004805708,1.128105,1.0465673,0.0,1.0465673,0.26164183
42311,0.75921804,0.0048390343,1.513597,1.4203037,0.0,1.4203037,0.35507593
42314,0.43886396,0.005194422,0.8725335,0.934473,0.0,0.934473,0.23361824
42316,0.12773773,0.005202346,0.2502731,0.21206528,0.0,0.21206528,0.05301632
42319,0.042328466,0.005612806,0.079044126,0.06051056,0.0,0.06051056,0.01512764
