epoch,train_mse,val_mse
1,0.7158375357979077,0.5113977193832397
2,0.4459749550519716,0.4349660575389862
3,0.40504633473114005,0.4807295799255371
4,0.38977162915442115,0.42089611291885376
5,0.37785591889674996,0.42510995268821716
6,0.36889581136949556,0.4407707452774048
7,0.3646032171907446,0.45133155584335327
8,0.35899652394829085,0.4586224853992462
