base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
11424,0.26224837,0.06739356,0.45710316,0.28535724,0.0,0.28535724,0.07133931
11425,0.091737695,0.07185492,0.11162048,0.08018756,0.0,0.08018756,0.02004689
11426,0.2140302,0.069600955,0.35845947,0.4641658,0.0,0.4641658,0.11604145
11427,0.22685386,0.06208816,0.39161956,0.49753729,0.0,0.49753729,0.12438432
11428,0.4556248,0.05677913,0.85447043,0.64418745,0.0,0.64418745,0.16104686
11429,0.7536914,0.051746655,1.455636,1.1705914,0.0,1.1705914,0.29264784
11430,0.22807772,0.04751132,0.4086441,0.26761746,0.0,0.26761746,0.066904366
11431,0.12635319,0.0447839,0.20792247,0.25356597,0.0,0.25356597,0.06339149
11432,0.38530204,0.04606461,0.72453946,0.51484823,0.0,0.51484823,0.12871206
11433,0.09897169,0.046233356,0.15171,0.16548602,0.0,0.16548602,0.041371506
11434,0.052802723,0.040756304,0.06484914,0.05684636,0.0,0.05684636,0.01421159
11435,0.14318602,0.0373638,0.24900822,0.22496699,0.0,0.22496699,0.056241747
11436,0.40893567,0.043542605,0.7743287,0.75096816,0.0,0.75096816,0.18774204
11437,0.41854048,0.04736663,0.78971434,0.65895087,0.0,0.65895087,0.16473772
11438,0.4064177,0.04866569,0.7641697,0.63676566,0.0,0.63676566,0.15919141
11439,0.06950477,0.04812236,0.09088717,0.043024767,0.0,0.043024767,0.010756192
11440,0.23801905,0.048131213,0.42790687,0.39493278,0.0,0.39493278,0.098733194
11441,0.09612677,0.04569729,0.14655624,0.089006566,0.0,0.089006566,0.022251641
11442,0.23516612,0.04821912,0.4221131,0.36645815,0.0,0.36645815,0.09161454
11443,0.065074496,0.051259935,0.07888905,0.037758037,0.0,0.037758037,0.009439509
11444,0.53951436,0.05316444,1.0258642,1.0529885,0.0,1.0529885,0.26324713
11445,0.13486724,0.0536111,0.21612339,0.12806688,0.0,0.12806688,0.03201672
11446,0.38659057,0.05344597,0.71973515,0.5536609,0.0,0.5536609,0.13841523
11447,0.06423778,0.052381307,0.07609425,0.050815355,0.0,0.050815355,0.012703839
11448,0.7857626,0.05821803,1.5133072,1.1808769,0.0,1.1808769,0.2952192
11449,0.15463617,0.061935082,0.24733727,0.13180041,0.0,0.13180041,0.032950103
11450,0.20130949,0.060409963,0.34220898,0.20701618,0.0,0.20701618,0.051754046
11451,0.10498512,0.058267523,0.15170272,0.15489784,0.0,0.15489784,0.03872446
11452,0.16879301,0.052221734,0.28536424,0.28224784,0.0,0.28224784,0.07056196
