epoch,train_mse,val_mse
1,0.9899017330805461,0.4078000485897064
2,0.518354076385498,0.2654365301132202
3,0.321799950838089,0.2365567684173584
4,0.28041293172041576,0.23191767930984497
5,0.2699147857030233,0.2202834039926529
6,0.2620635918776194,0.22014473378658295
7,0.26147660458087923,0.21335896849632263
8,0.25066122118632,0.20460990071296692
9,0.24665191288789112,0.2032996267080307
10,0.2420382583141327,0.19684059917926788
11,0.24094878792762756,0.20037291944026947
12,0.23911262766520183,0.19922485947608948
13,0.23517324995994568,0.19740796089172363
14,0.2327179273366928,0.19422785937786102
15,0.2297604974110921,0.191380575299263
16,0.23037307957808176,0.19010420143604279
17,0.2302146089076996,0.18982495367527008
18,0.22833898703257244,0.19226481020450592
