epoch,train_mse,val_mse
1,1.1905023034413655,0.13294687867164612
2,1.0811968064308166,0.060936808586120605
3,1.0401756656169892,0.04589051380753517
4,1.026708492676417,0.047452714294195175
5,1.0157944787343343,0.03839165344834328
6,1.0014619200229644,0.04022207483649254
7,0.9854952478408814,0.03452957049012184
8,0.9699633501370748,0.0351056307554245
9,0.9571240685780843,0.029968561604619026
10,0.9449372071822484,0.03165256604552269
11,0.9411250856717428,0.02805333025753498
12,0.9350446769793829,0.028720112517476082
13,0.9299410181840261,0.029373519122600555
14,0.9285730316638946,0.026993975043296814
15,0.9260871810913086,0.03030536323785782
16,0.9257843734025956,0.02513730153441429
17,0.9236437202692032,0.02629372477531433
18,0.9249735191663107,0.03795889392495155
