epoch,train_mse,val_mse
1,1.07388382978673,0.9796276092529297
2,0.7551435570996786,0.6637445688247681
3,0.5302383888612937,0.5032986402511597
4,0.44683934473570935,0.4502573609352112
5,0.4202262980442158,0.4319082498550415
6,0.4053163487384384,0.4177500307559967
7,0.38974730454051065,0.41326937079429626
8,0.3759680344414635,0.40042993426322937
9,0.3672335474840183,0.39317286014556885
10,0.352632644178529,0.3898383677005768
11,0.3456518481484333,0.37672480940818787
12,0.336038396744802,0.37968745827674866
13,0.32919013395804964,0.3630203902721405
14,0.32636787873328066,0.35750699043273926
15,0.3243218673123511,0.392848402261734
16,0.32248389577354847,0.3504085838794708
17,0.31538866862437753,0.3509792387485504
18,0.3118515092531652,0.3815581798553467
