case,dataset,seq_len,pred_len,features,train_reversed,test_reversed,channels,train_windows,test_windows,mse,mae,dlinear_mse,dlinear_mae,mse_ratio_vs_dlinear,mae_ratio_vs_dlinear,seconds,checkpoint
RN,ETTh2,96,192,M,True,False,7,8353,2689,0.9163839565684354,0.6445000679768209,0.383,0.418,2.3926474061839045,1.5418661913321074,0.3291855410207063,<project-root>/checkpoints/extra_models_fast/knn_RN_ETTh2_s96_p192_M.npz
RN,ETTh2,96,336,M,True,False,7,8209,2545,1.1953003751724753,0.7676520070395002,0.448,0.465,2.668081194581418,1.6508645312677424,0.42464679200202227,<project-root>/checkpoints/extra_models_fast/knn_RN_ETTh2_s96_p336_M.npz
RN,ETTh2,96,720,M,True,False,7,7825,2161,1.3922869222430523,0.8706103246062253,0.605,0.551,2.3013006979224007,1.5800550355829859,0.6179992079269141,<project-root>/checkpoints/extra_models_fast/knn_RN_ETTh2_s96_p720_M.npz
RR,ETTh2,96,96,M,True,True,7,8449,2785,0.7498073435682229,0.5704410324389954,0.289,0.353,2.594489078090737,1.6159802618668424,0.27486670785583556,<project-root>/checkpoints/extra_models_fast/knn_RR_ETTh2_s96_p96_M.npz
RR,ETTh2,96,192,M,True,True,7,8353,2689,0.942843170360002,0.6566803035644057,0.383,0.418,2.4617315153002663,1.5710055109196308,0.3330324999988079,<project-root>/checkpoints/extra_models_fast/knn_RR_ETTh2_s96_p192_M.npz
RR,ETTh2,96,336,M,True,True,7,8209,2545,1.243519047599202,0.7910415033257224,0.448,0.465,2.7757121598196473,1.7011645232811234,0.4038258749060333,<project-root>/checkpoints/extra_models_fast/knn_RR_ETTh2_s96_p336_M.npz
RR,ETTh2,96,720,M,True,True,7,7825,2161,1.5121968306855194,0.9175940492681646,0.605,0.551,2.4994988936950735,1.665324953299754,0.5827857500407845,<project-root>/checkpoints/extra_models_fast/knn_RR_ETTh2_s96_p720_M.npz
NN,ETTm1,96,96,M,False,False,7,34369,11425,0.6143335633391674,0.5155550445816475,0.299,0.343,2.0546273021376837,1.5030759317249196,0.9112094580195844,<project-root>/checkpoints/extra_models_fast/knn_NN_ETTm1_s96_p96_M.npz
NN,ETTm1,96,192,M,False,False,7,34273,11329,0.6515163261736696,0.5388216316198193,0.335,0.365,1.94482485424976,1.4762236482734776,1.0757291249465197,<project-root>/checkpoints/extra_models_fast/knn_NN_ETTm1_s96_p192_M.npz
NN,ETTm1,96,336,M,False,False,7,34129,11185,0.6852028841034479,0.5629612186150423,0.369,0.386,1.8569183851041948,1.4584487528887107,1.31674295803532,<project-root>/checkpoints/extra_models_fast/knn_NN_ETTm1_s96_p336_M.npz
NN,ETTm1,96,720,M,False,False,7,33745,10801,0.7582471964921476,0.6029496711270387,0.425,0.421,1.784111050569759,1.4321844919882154,1.7339983750134706,<project-root>/checkpoints/extra_models_fast/knn_NN_ETTm1_s96_p720_M.npz
NR,ETTm1,96,96,M,False,True,7,34369,11425,0.6267571515206999,0.5229488990774378,0.299,0.343,2.0961777642832775,1.524632358826349,0.9390438341069967,<project-root>/checkpoints/extra_models_fast/knn_NR_ETTm1_s96_p96_M.npz
NR,ETTm1,96,192,M,False,True,7,34273,11329,0.6607824627938688,0.544952080801335,0.335,0.365,1.9724849635637873,1.4930193994557122,1.0516716251149774,<project-root>/checkpoints/extra_models_fast/knn_NR_ETTm1_s96_p192_M.npz
NR,ETTm1,96,336,M,False,True,7,34129,11185,0.6983612707721681,0.5689388836090582,0.369,0.386,1.8925779695722713,1.4739349316296844,1.231287166941911,<project-root>/checkpoints/extra_models_fast/knn_NR_ETTm1_s96_p336_M.npz
NR,ETTm1,96,720,M,False,True,7,33745,10801,0.7680195936808487,0.6037241437783845,0.425,0.421,1.8071049263078793,1.4340240944854739,1.7195645421743393,<project-root>/checkpoints/extra_models_fast/knn_NR_ETTm1_s96_p720_M.npz
