source,model,case,lr_tag,group,series_count,smape,mase,owa,naive_smape,naive_mase,forecast_dir
shallow,ols,RN,,Quarterly,24000,13.015002,1.919933,1.118849,12.521367,1.602247,results/long_input/m4_ols_results.csv
shallow,ols,RN,,Monthly,48000,14.541183,1.26961,0.958672,15.988282,1.259717,results/long_input/m4_ols_results.csv
shallow,ols,RN,,Others,5000,5.514484,3.64612,1.22278,4.384172,3.069787,results/long_input/m4_ols_results.csv
shallow,ols,RN,,Average,100000,14.36558,2.250259,1.037075,14.657412,2.056796,results/long_input/m4_ols_results.csv
shallow,ols,RR,,Yearly,23000,90.516926,2.559188,2.026716,29.936716,2.485078,results/long_input/m4_ols_results.csv
shallow,ols,RR,,Quarterly,24000,18.922538,1.410822,0.871994,19.11786,1.870607,results/long_input/m4_ols_results.csv
shallow,ols,RR,,Monthly,48000,40.948099,1.833856,0.933252,42.877813,2.011891,results/long_input/m4_ols_results.csv
shallow,ols,RR,,Others,5000,55.908163,3.320526,6.814238,4.490971,2.815291,results/long_input/m4_ols_results.csv
shallow,ols,RR,,Average,100000,47.810798,1.973488,1.204489,32.27963,2.126986,results/long_input/m4_ols_results.csv
shallow,revin_ols,NN,,Yearly,23000,199.135936,1201.352211,157.23051,16.342173,3.97436,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,NN,,Quarterly,24000,11.372747,1.3106,0.863122,12.521367,1.602247,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,NN,,Monthly,48000,184.339617,79.627634,37.3702,15.988282,1.259717,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,NN,,Others,5000,31.092395,40.648075,10.166648,4.384172,3.069787,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,NN,,Average,100000,138.568361,316.879221,81.759158,14.657412,2.056796,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,NR,,Yearly,23000,199.967178,6274.417205,1265.758296,29.936716,2.485078,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,NR,,Quarterly,24000,22.053922,1.835005,1.067272,19.11786,1.870607,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,NR,,Monthly,48000,190.871115,120.377471,32.142254,42.877813,2.011891,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,NR,,Others,5000,71.135262,40.913226,15.186061,4.490971,2.815291,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,NR,,Average,100000,146.460291,1503.383206,355.675559,32.27963,2.126986,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,RN,,Yearly,23000,80.2738,21.212569,5.124709,16.342173,3.97436,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,RN,,Quarterly,24000,12.110078,1.436488,0.93185,12.521367,1.602247,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,RN,,Monthly,48000,118.041165,12.958679,8.834978,15.988282,1.259717,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,RN,,Others,5000,4.577067,3.264668,1.053741,4.384172,3.069787,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,RN,,Average,100000,78.258005,11.607048,5.491205,14.657412,2.056796,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,RR,,Yearly,23000,131.940741,24.647593,7.162779,29.936716,2.485078,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,RR,,Quarterly,24000,19.414533,1.357693,0.870661,19.11786,1.870607,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,RR,,Monthly,48000,100.256134,6.943272,2.89465,42.877813,2.011891,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,RR,,Others,5000,55.136992,3.38301,6.739477,4.490971,2.815291,results/long_input/m4_revin_ols_results.csv
shallow,revin_ols,RR,,Average,100000,85.885652,9.496714,3.562773,32.27963,2.126986,results/long_input/m4_revin_ols_results.csv
shallow,ridge,NN,,Yearly,23000,15.898203,4.129619,1.005949,16.342173,3.97436,results/extra_models/m4_ridge_results.csv
shallow,ridge,NN,,Quarterly,24000,12.229772,1.699116,1.018585,12.521367,1.602247,results/extra_models/m4_ridge_results.csv
shallow,ridge,NN,,Monthly,48000,14.81258,1.279561,0.971109,15.988282,1.259717,results/extra_models/m4_ridge_results.csv
shallow,ridge,NN,,Others,5000,4.800672,3.222568,1.072385,4.384172,3.069787,results/extra_models/m4_ridge_results.csv
shallow,ridge,NN,,Average,100000,13.941804,2.132918,0.994094,14.657412,2.056796,results/extra_models/m4_ridge_results.csv
shallow,ridge,NR,,Yearly,23000,24.29928,5.592015,1.392065,19.428549,3.646735,results/extra_models/m4_ridge_results.csv
shallow,ridge,NR,,Quarterly,24000,15.09343,2.308167,1.382632,12.682664,1.465335,results/extra_models/m4_ridge_results.csv
shallow,ridge,NR,,Monthly,48000,13.56497,1.35405,1.015774,15.345046,1.179946,results/extra_models/m4_ridge_results.csv
shallow,ridge,NR,,Others,5000,10.923875,2.984085,1.930892,3.958824,2.706874,results/extra_models/m4_ridge_results.csv
shallow,ridge,NR,,Average,100000,16.268637,2.639272,1.236983,15.075969,1.892147,results/extra_models/m4_ridge_results.csv
shallow,ridge,RN,,Yearly,23000,20.046935,5.263154,1.275488,16.342173,3.97436,results/extra_models/m4_ridge_results.csv
shallow,ridge,RN,,Quarterly,24000,13.566091,2.054638,1.182892,12.521367,1.602247,results/extra_models/m4_ridge_results.csv
shallow,ridge,RN,,Monthly,48000,14.480697,1.286496,0.963483,15.988282,1.259717,results/extra_models/m4_ridge_results.csv
shallow,ridge,RN,,Others,5000,5.350133,3.510871,1.182007,4.384172,3.069787,results/extra_models/m4_ridge_results.csv
shallow,ridge,RN,,Average,100000,15.084898,2.4967,1.121522,14.657412,2.056796,results/extra_models/m4_ridge_results.csv
shallow,ridge,RR,,Yearly,23000,15.530075,2.576803,0.752974,19.428549,3.646735,results/extra_models/m4_ridge_results.csv
shallow,ridge,RR,,Quarterly,24000,11.380973,1.336596,0.904754,12.682664,1.465335,results/extra_models/m4_ridge_results.csv
shallow,ridge,RR,,Monthly,48000,12.719951,1.100763,0.880911,15.345046,1.179946,results/extra_models/m4_ridge_results.csv
shallow,ridge,RR,,Others,5000,11.042948,2.815131,1.914723,3.958824,2.706874,results/extra_models/m4_ridge_results.csv
shallow,ridge,RR,,Average,100000,12.961075,1.58257,0.848053,15.075969,1.892147,results/extra_models/m4_ridge_results.csv
shallow,knn,NN,,Yearly,23000,18.233377,4.588444,1.135118,16.342173,3.97436,results/extra_models_fast/m4_knn_results.csv
shallow,knn,NN,,Quarterly,24000,13.37338,1.81514,1.100458,12.521367,1.602247,results/extra_models_fast/m4_knn_results.csv
shallow,knn,NN,,Monthly,48000,17.073242,1.472327,1.118318,15.988282,1.259717,results/extra_models_fast/m4_knn_results.csv
shallow,knn,NN,,Others,5000,5.934228,4.373955,1.389198,4.384172,3.069787,results/extra_models_fast/m4_knn_results.csv
shallow,knn,NN,,Average,100000,15.895156,2.41639,1.129639,14.657412,2.056796,results/extra_models_fast/m4_knn_results.csv
shallow,knn,NR,,Yearly,23000,22.192317,4.656827,1.209619,19.428549,3.646735,results/extra_models_fast/m4_knn_results.csv
shallow,knn,NR,,Quarterly,24000,13.659155,1.762899,1.140032,12.682664,1.465335,results/extra_models_fast/m4_knn_results.csv
shallow,knn,NR,,Monthly,48000,15.380853,1.366871,1.080376,15.345046,1.179946,results/extra_models_fast/m4_knn_results.csv
shallow,knn,NR,,Others,5000,12.202941,4.61794,2.394236,3.958824,2.706874,results/extra_models_fast/m4_knn_results.csv
shallow,knn,NR,,Average,100000,16.375387,2.381161,1.172318,15.075969,1.892147,results/extra_models_fast/m4_knn_results.csv
shallow,knn,RN,,Yearly,23000,20.310225,5.039127,1.25536,16.342173,3.97436,results/extra_models_fast/m4_knn_results.csv
shallow,knn,RN,,Quarterly,24000,13.869793,1.943062,1.1602,12.521367,1.602247,results/extra_models_fast/m4_knn_results.csv
shallow,knn,RN,,Monthly,48000,17.613896,1.505162,1.148258,15.988282,1.259717,results/extra_models_fast/m4_knn_results.csv
shallow,knn,RN,,Others,5000,6.953467,5.579569,1.701807,4.384172,3.069787,results/extra_models_fast/m4_knn_results.csv
shallow,knn,RN,,Average,100000,16.802445,2.62679,1.211736,14.657412,2.056796,results/extra_models_fast/m4_knn_results.csv
shallow,knn,RR,,Yearly,23000,15.606915,2.626818,0.761809,19.428549,3.646735,results/extra_models_fast/m4_knn_results.csv
shallow,knn,RR,,Quarterly,24000,12.566632,1.44393,0.988122,12.682664,1.465335,results/extra_models_fast/m4_knn_results.csv
shallow,knn,RR,,Monthly,48000,14.749097,1.234258,1.003596,15.345046,1.179946,results/extra_models_fast/m4_knn_results.csv
shallow,knn,RR,,Others,5000,12.120892,4.589408,2.378603,3.958824,2.706874,results/extra_models_fast/m4_knn_results.csv
shallow,knn,RR,,Average,100000,14.291193,1.772625,0.942389,15.075969,1.892147,results/extra_models_fast/m4_knn_results.csv
