case,dataset,seq_len,pred_len,features,train_reversed,test_reversed,channels,train_windows,test_windows,mse,mae,dlinear_mse,dlinear_mae,mse_ratio_vs_dlinear,mae_ratio_vs_dlinear,seconds,checkpoint
RR,ETTm2,96,96,M,True,True,7,34369,11425,0.2566059165840976,0.3263206531393314,0.167,0.26,1.5365623747550754,1.2550794351512746,0.7858522089663893,checkpoints/revin_ols/revin_ols_RR_ETTm2_s96_p96_M.npz
RR,ETTm2,96,192,M,True,True,7,34273,11329,0.4915833814166459,0.46709776362660294,0.224,0.303,2.194568667038598,1.5415767776455542,0.896145207923837,checkpoints/revin_ols/revin_ols_RR_ETTm2_s96_p192_M.npz
RR,ETTm2,96,336,M,True,True,7,34129,11185,0.6280859988291483,0.5429096628941322,0.281,0.342,2.235181490495189,1.5874551546612052,1.077337458031252,checkpoints/revin_ols/revin_ols_RR_ETTm2_s96_p336_M.npz
RR,ETTm2,96,720,M,True,True,7,33745,10801,0.9330288019337172,0.6777639360479004,0.397,0.421,2.3501984935358116,1.609890584436818,1.522629791055806,checkpoints/revin_ols/revin_ols_RR_ETTm2_s96_p720_M.npz
NN,electricity,96,96,M,False,False,321,18221,5165,0.20246687435607968,0.2841571718454435,0.141,0.237,1.4359352791211326,1.1989754086305633,6.219180000014603,checkpoints/revin_ols/revin_ols_NN_electricity_s96_p96_M.npz
NN,electricity,96,192,M,False,False,321,18125,5069,0.20452829951758986,0.2902370405496214,0.154,0.248,1.3281058410233109,1.1703106473775058,7.033356916042976,checkpoints/revin_ols/revin_ols_NN_electricity_s96_p192_M.npz
NN,electricity,96,336,M,False,False,321,17981,4925,0.22114760537728795,0.3080983132350046,0.171,0.265,1.2932608501595786,1.162635144283036,10.049876749981195,checkpoints/revin_ols/revin_ols_NN_electricity_s96_p336_M.npz
NN,electricity,96,720,M,False,False,321,17597,4541,0.268528943337789,0.34659943762337925,0.21,0.297,1.2787092539894713,1.1670014734793914,15.240394624997862,checkpoints/revin_ols/revin_ols_NN_electricity_s96_p720_M.npz
RN,electricity,96,96,M,True,False,321,18221,5165,0.20244828751880872,0.2841754527418573,0.141,0.237,1.435803457580204,1.1990525432145878,5.650148040964268,checkpoints/revin_ols/revin_ols_RN_electricity_s96_p96_M.npz
RN,electricity,96,192,M,True,False,321,18125,5069,0.20678258189088736,0.2936760674093622,0.154,0.248,1.3427440382525153,1.184177691166783,7.095113625051454,checkpoints/revin_ols/revin_ols_RN_electricity_s96_p192_M.npz
RN,electricity,96,336,M,True,False,321,17981,4925,0.228827555913615,0.31843297389579955,0.171,0.265,1.3381728416000875,1.2016338637577342,11.04936262499541,checkpoints/revin_ols/revin_ols_RN_electricity_s96_p336_M.npz
RN,electricity,96,720,M,True,False,321,17597,4541,0.30167423241462776,0.38222358109561494,0.21,0.297,1.43654396387918,1.28694808449702,18.92102020897437,checkpoints/revin_ols/revin_ols_RN_electricity_s96_p720_M.npz
NR,electricity,96,96,M,False,True,321,18221,5165,0.20145594208226464,0.285160320669957,0.141,0.237,1.428765546682728,1.2032081040926457,7.736683750059456,checkpoints/revin_ols/revin_ols_NR_electricity_s96_p96_M.npz
NR,electricity,96,192,M,False,True,321,18125,5069,0.20449539737708572,0.2917446280242026,0.154,0.248,1.327892190760297,1.1763896291298492,7.773124624975026,checkpoints/revin_ols/revin_ols_NR_electricity_s96_p192_M.npz
NR,electricity,96,336,M,False,True,321,17981,4925,0.22592395468957321,0.3126264185415716,0.171,0.265,1.3211927174828841,1.179722334119138,10.50783495802898,checkpoints/revin_ols/revin_ols_NR_electricity_s96_p336_M.npz
NR,electricity,96,720,M,False,True,321,17597,4541,0.2680315359372629,0.34378088572669524,0.21,0.297,1.2763406473202996,1.1575113997531827,18.162083584000356,checkpoints/revin_ols/revin_ols_NR_electricity_s96_p720_M.npz
RR,electricity,96,96,M,True,True,321,18221,5165,0.2015051386695706,0.28518225152057886,0.141,0.237,1.4291144586494369,1.203300639327337,5.379313166020438,checkpoints/revin_ols/revin_ols_RR_electricity_s96_p96_M.npz
RR,electricity,96,192,M,True,True,321,18125,5069,0.20700505108071682,0.29526503620804845,0.154,0.248,1.344188643381278,1.1905848234195502,8.003429124946706,checkpoints/revin_ols/revin_ols_RR_electricity_s96_p192_M.npz
