base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
42061,0.5387265,0.0035564976,1.0738965,1.1883227,0.0,1.1883227,0.29708067
42063,0.21898144,0.003528891,0.43443403,0.48071012,0.0,0.48071012,0.12017753
42066,0.1617528,0.0034154009,0.3200902,0.35352373,0.0,0.35352373,0.08838093
42068,0.054663938,0.003324844,0.10600302,0.0854068,0.0,0.0854068,0.0213517
42071,0.21405073,0.0030340888,0.4250674,0.3897539,0.0,0.3897539,0.09743848
42074,0.54340476,0.0025790266,1.0842304,1.1683743,0.0,1.1683743,0.29209358
42076,0.24505343,0.0024192194,0.48768762,0.45423254,0.0,0.45423254,0.113558136
42079,0.04102562,0.0022643167,0.07978693,0.06588754,0.0,0.06588754,0.016471885
42081,0.07233464,0.002127289,0.14254199,0.14976744,0.0,0.14976744,0.03744186
42084,0.67085594,0.001962324,1.3397495,1.2641,0.0,1.2641,0.316025
42087,0.13483402,0.0018198633,0.26784816,0.270824,0.0,0.270824,0.067706
42089,0.09037766,0.0016643765,0.17909093,0.19809334,0.0,0.19809334,0.049523335
42092,0.26323405,0.0015482958,0.5249198,0.55999136,0.0,0.55999136,0.13999784
42094,0.7171757,0.0015104647,1.432841,1.3679619,0.0,1.3679619,0.34199047
42097,0.061163183,0.001568985,0.12075738,0.13975433,0.0,0.13975433,0.03493858
42100,0.13650937,0.0013706662,0.27164808,0.27819547,0.0,0.27819547,0.06954887
42102,0.32705507,0.0013191212,0.65279096,0.68420106,0.0,0.68420106,0.17105027
42105,0.35542142,0.0012311342,0.7096117,0.67010707,0.0,0.67010707,0.16752677
42108,0.110110074,0.0011562309,0.21906392,0.20355952,0.0,0.20355952,0.05088988
42110,0.25754556,0.0010402802,0.5140508,0.4961765,0.0,0.4961765,0.12404413
42113,0.22139245,0.0009604378,0.44182447,0.42313445,0.0,0.42313445,0.10578361
42115,0.042551074,0.0009295906,0.084172554,0.07541796,0.0,0.07541796,0.01885449
42118,0.35690102,0.00091647933,0.71288556,0.67473596,0.0,0.67473596,0.16868399
42121,0.18302922,0.00088955555,0.3651689,0.34660006,0.0,0.34660006,0.086650014
42123,0.42987874,0.0008842387,0.8588733,0.8276593,0.0,0.8276593,0.20691483
42126,0.021339478,0.0008955035,0.041783452,0.03763343,0.0,0.03763343,0.009408358
42128,0.23393513,0.00086870993,0.46700156,0.43490314,0.0,0.43490314,0.108725786
42131,0.2021,0.00085987564,0.40334013,0.37561592,0.0,0.37561592,0.09390398
42134,0.18964212,0.0008645249,0.37841973,0.34497687,0.0,0.34497687,0.08624422
42136,0.5369324,0.0008900043,1.0729748,1.126213,0.0,1.126213,0.28155324
42139,0.13036908,0.0011727303,0.25956544,0.22950774,0.0,0.22950774,0.057376936
42141,0.22357804,0.0018192538,0.44533682,0.40385243,0.0,0.40385243,0.10096311
42144,0.13233016,0.0013403377,0.26332,0.2979898,0.0,0.2979898,0.07449745
42147,0.18746783,0.0012043206,0.37373134,0.33481956,0.0,0.33481956,0.08370489
42149,0.036682922,0.0012685475,0.0720973,0.07103256,0.0,0.07103256,0.01775814
42152,0.19307189,0.0013812477,0.38476253,0.3425916,0.0,0.3425916,0.0856479
42155,0.054027487,0.0014810488,0.10657393,0.11748523,0.0,0.11748523,0.029371308
42157,0.4024047,0.0015720023,0.80323744,0.872658,0.0,0.872658,0.2181645
