base_start,pair_mse,none_mse,event_mse,separation_mse,predicted_separation_energy,true_separation_energy,ambiguity_floor
11424,0.30621952,0.059052378,0.5533866,0.33495522,0.0039031245,0.28535724,0.07133931
11425,0.099775515,0.105991095,0.09355992,0.084798515,0.00090400333,0.08018756,0.02004689
11426,0.18587913,0.115885966,0.25587228,0.45099506,0.001167898,0.4641658,0.11604145
11427,0.17350118,0.1147378,0.23226456,0.48237005,0.0007197129,0.49753729,0.12438432
11428,0.6244562,0.114017986,1.1348945,0.63075197,0.0009902662,0.64418745,0.16104686
11429,1.0322068,0.12896554,1.935448,1.178006,3.129717e-05,1.1705914,0.29264784
11430,0.36289945,0.13153447,0.59426445,0.25678098,0.0011122074,0.26761746,0.066904366
11431,0.15382762,0.12914413,0.17851113,0.26332578,0.0009916452,0.25356597,0.06339149
11432,0.5743609,0.13153906,1.0171827,0.4878817,0.002283085,0.51484823,0.12871206
11433,0.14148273,0.13494274,0.14802271,0.17068541,0.0008478614,0.16548602,0.041371506
11434,0.10796851,0.11179837,0.10413865,0.06396449,0.00091096293,0.05684636,0.01421159
11435,0.106223226,0.059699584,0.15274686,0.21735041,0.00020779188,0.22496699,0.056241747
11436,0.52234817,0.0360431,1.0086533,0.76141506,0.00079779915,0.75096816,0.18774204
11437,0.28162333,0.023755828,0.5394909,0.6439409,0.0007276181,0.65895087,0.16473772
11438,0.25846118,0.02751624,0.4894061,0.55276686,0.0038527092,0.63676566,0.15919141
11439,0.0665038,0.030257627,0.10274998,0.04679896,0.00061948126,0.043024767,0.010756192
11440,0.28188223,0.041123744,0.5226407,0.36213198,0.0014121816,0.39493278,0.098733194
11441,0.12387815,0.048878107,0.19887818,0.09309026,0.00024531997,0.089006566,0.022251641
11442,0.2937192,0.046678532,0.54075986,0.37205926,0.00041814745,0.36645815,0.09161454
11443,0.07947024,0.0461829,0.112757586,0.0448954,0.0014468571,0.037758037,0.009439509
11444,0.41151392,0.050138414,0.77288944,1.0529885,0.0,1.0529885,0.26324713
11445,0.1460453,0.038795445,0.25329515,0.13685404,0.001323056,0.12806688,0.03201672
11446,0.4522529,0.051502317,0.8530035,0.5536609,0.0,0.5536609,0.13841523
11447,0.05117022,0.053046856,0.049293578,0.07182752,0.0049903034,0.050815355,0.012703839
11448,0.8024853,0.06451168,1.540459,1.0604262,0.0043162596,1.1808769,0.2952192
11449,0.1945373,0.078302585,0.31077203,0.13394786,0.0002386705,0.13180041,0.032950103
11450,0.23799038,0.050454777,0.425526,0.2771186,0.008790354,0.20701618,0.051754046
11451,0.09500271,0.080650866,0.109354556,0.14233841,0.00085896626,0.15489784,0.03872446
11452,0.13305433,0.06745521,0.19865346,0.2594831,0.0011947122,0.28224784,0.07056196
11453,0.042219758,0.035434637,0.04900487,0.049890634,0.0058386675,0.060838897,0.015209724
11454,0.25012204,0.045484174,0.45475993,0.5634528,0.0014227716,0.59930795,0.14982699
11455,0.2799001,0.03691717,0.522883,0.40153804,0.0051915376,0.4617387,0.11543468
11456,0.12689981,0.03518286,0.21861677,0.120045744,0.0,0.120045744,0.030011436
11457,0.3433958,0.034724116,0.6520675,0.557709,0.00059220585,0.5719064,0.1429766
11458,0.06667939,0.038677175,0.0946816,0.043206453,0.0,0.043206453,0.010801613
11459,0.06854111,0.036213614,0.100868605,0.10399109,0.0,0.10399109,0.025997773
11460,0.08656546,0.032042492,0.14108841,0.070449315,6.492942e-05,0.072323225,0.018080806
11461,0.4754165,0.04000358,0.9108295,0.71636176,0.0005489405,0.7316639,0.18291597
11462,0.16755009,0.050094347,0.28500584,0.2806251,5.747471e-05,0.28139096,0.07034774
11463,0.069527425,0.041539285,0.09751556,0.07577539,0.0005871808,0.07414643,0.018536607
11464,0.05368044,0.043543864,0.06381702,0.089031525,3.9730105e-05,0.090250164,0.022562541
11465,0.19938117,0.041444074,0.35731828,0.21051474,0.0014809035,0.18916059,0.047290146
11466,0.13396561,0.046265382,0.22166584,0.15229906,0.0,0.15229906,0.038074765
11467,0.4201852,0.059478,0.78089243,0.60527587,0.0015339231,0.64497083,0.16124271
11468,0.06859096,0.053025883,0.08415604,0.0722973,0.0021447071,0.06185474,0.015463685
11469,0.5429612,0.057471674,1.0284506,0.8174319,0.007419544,0.9526183,0.23815458
11470,0.6509202,0.052701145,1.2491393,1.4238664,0.0015849617,1.3464446,0.33661115
11471,0.85974866,0.05291155,1.6665858,1.8288075,0.004767773,1.6709595,0.41773987
11472,0.080569275,0.051503804,0.10963476,0.045307774,0.0,0.045307774,0.0113269435
11473,0.49033746,0.04903393,0.9316409,0.887706,0.005411847,0.7678766,0.19196916
11474,0.10545987,0.05110256,0.15981719,0.112678625,0.0043184035,0.13053204,0.03263301
11475,0.36663648,0.054096073,0.67917687,0.6231259,0.0070896423,0.7365403,0.18413508
11476,0.11493978,0.051691968,0.1781876,0.15922566,0.00040804883,0.16542761,0.041356903
11477,0.633669,0.048813682,1.2185243,1.2483647,0.0023090986,1.3268656,0.3317164
11478,0.16216889,0.05031292,0.27402487,0.2980254,0.0030299183,0.33438137,0.08359534
11479,0.81554866,0.043482136,1.5876151,1.4319881,0.003127128,1.3299096,0.3324774
11480,0.082149684,0.046800707,0.11749866,0.06558092,0.0013712455,0.05641227,0.014103067
11481,0.68688965,0.05798092,1.3157984,1.0164548,0.0013485769,0.965223,0.24130575
11482,0.07819408,0.07309868,0.08328948,0.16137673,0.000991365,0.1466377,0.036659423
11483,0.3696351,0.08033844,0.65893173,0.3639637,0.0,0.3639637,0.09099092
11484,0.19485652,0.08508095,0.3046321,0.15693392,0.0006987389,0.16640589,0.04160147
11485,0.11020845,0.08856359,0.1318533,0.07469456,0.00085775694,0.073508374,0.018377094
11486,0.31303346,0.099834464,0.5262324,0.8420014,0.000838968,0.8239465,0.20598662
11487,0.1481198,0.10268697,0.19355266,0.101372905,0.0017544603,0.08963957,0.022409892
11488,0.12860642,0.083842576,0.17337029,0.07268488,0.0031676877,0.08578333,0.021445833
11489,0.1017324,0.07766279,0.12580203,0.2353475,0.006014885,0.2925268,0.0731317
11490,0.6088401,0.08237246,1.1353078,0.73465484,0.0,0.73465484,0.18366371
11491,0.113070965,0.05822784,0.16791409,0.12665305,0.00029916677,0.12057572,0.03014393
11492,0.42314354,0.08455944,0.76172763,0.42860317,0.0030185033,0.48780665,0.12195166
11493,0.49757126,0.08885827,0.9062843,0.49308404,0.0027822524,0.5450279,0.13625698
11494,0.10604579,0.08059776,0.13149382,0.2261296,0.0012594721,0.21364255,0.053410638
11495,0.15695274,0.084385395,0.22952008,0.38407466,9.932664e-05,0.3928702,0.09821755
11496,0.34873176,0.066382214,0.6310813,0.3615431,0.00083383237,0.36125946,0.090314865
11497,0.15157796,0.07368391,0.22947203,0.15942328,0.0008836649,0.15552293,0.038880732
11498,0.19906576,0.083200514,0.31493104,0.42477655,0.0007650995,0.422511,0.10562775
11499,0.11933035,0.09202763,0.14663307,0.074422576,0.006315571,0.08437566,0.021093914
11500,0.5388808,0.06823077,1.0095309,1.107099,0.0028259763,1.1988732,0.2997183
